Mapping,Date,Control,Delivery (MWh),Authorization (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals
M01,2013-01-14,No feedback,3.4360590633756423,3.943525221669639,0.5074661582939962,-1.1007066438211608,0
M01,2013-01-14,Previous-day persistence,2.3825064832321274,2.5858108417784167,0.2033043585462891,-2.150654375601825,0
M01,2013-01-14,ECF,3.4390586088085766,3.9057212996119444,0.46666269080336786,-1.0977633969608283,13
M01,2013-01-14,Equal-total control,3.4360732225394934,3.9435404135215677,0.5074671909820745,-1.1006926408598252,0
M01,2013-01-15,No feedback,4.341106692265709,4.586229059159656,0.2451223668939464,-0.11762622034309288,0
M01,2013-01-15,Previous-day persistence,3.8838921564339666,3.9716078791984457,0.08771572276447873,-0.5724190129564194,0
M01,2013-01-15,ECF,4.372330271610718,4.586838280894107,0.2145080092833894,-0.08674440276792006,16
M01,2013-01-15,Equal-total control,4.341101027429804,4.586223445458599,0.24512241802879553,-0.11763178297093597,0
M01,2013-01-16,No feedback,3.944327916667527,4.1329148206044914,0.18858690393696403,-1.106285738531358,0
M01,2013-01-16,Previous-day persistence,3.554855058699749,3.661986147963756,0.10713108926400715,-1.4933950922183217,0
M01,2013-01-16,ECF,3.9817125655438117,4.146779562172178,0.16506699662836566,-1.0693122559559263,18
M01,2013-01-16,Equal-total control,3.9443315514395723,4.1329185111972855,0.1885869597577126,-1.1062821409841932,0
M01,2013-01-17,No feedback,4.039627334420274,4.311235608670014,0.2716082742497397,-1.8116708594491666,0
M01,2013-01-17,Previous-day persistence,3.820826736156996,4.004504075108961,0.1836773389519652,-2.0293405905725965,0
M01,2013-01-17,ECF,4.082942065006125,4.332736341893228,0.24979427688710262,-1.7687644868953365,16
M01,2013-01-17,Equal-total control,4.039611709893451,4.311219686970094,0.2716079770766415,-1.811686326485335,0
M01,2013-01-18,No feedback,3.4048853983619596,3.938644808111831,0.5337594097498712,-5.928053287135982,0
M01,2013-01-18,Previous-day persistence,3.1870036972071563,3.5857750370367025,0.3987713398295465,-6.14525982363204,0
M01,2013-01-18,ECF,3.416690991927817,3.915130614896949,0.49843962296913225,-5.916305174353879,18
M01,2013-01-18,Equal-total control,3.404896540247187,3.938655451542301,0.5337589112951137,-5.928042202345757,0
M01,2013-01-19,No feedback,3.172969158773792,3.952547376917508,0.7795782181437156,-1.845506279565016,0
M01,2013-01-19,Previous-day persistence,2.9081137508730928,3.474449602363321,0.5663358514902281,-2.1091757614297575,0
M01,2013-01-19,ECF,3.232964598886119,3.987283465990439,0.7543188671043204,-1.7861765127834908,13
M01,2013-01-19,Equal-total control,3.172966407741679,3.9525479709079243,0.7795815631662454,-1.845508996939508,0
M01,2013-01-20,No feedback,2.7072575953212223,4.021409592398803,1.3141519970775808,-2.1425921302460385,0
M01,2013-01-20,Previous-day persistence,2.2513182297322194,3.0023058426794527,0.7509876129472334,-2.596861974268835,0
M01,2013-01-20,ECF,2.776001406913611,4.042850667022762,1.2668492601091506,-2.0744979361137426,9
M01,2013-01-20,Equal-total control,2.7070181768166695,4.020681104934757,1.3136629281180872,-2.142830830049915,0
M01,2013-01-21,No feedback,4.103854040109591,4.419930200544739,0.31607616043514764,-0.7039552222542538,0
M01,2013-01-21,Previous-day persistence,3.0339323584045514,3.0814377901008365,0.047505431696284905,-1.7689031636484185,0
M01,2013-01-21,ECF,4.168479049206578,4.451268614721226,0.28278956551464685,-0.6400268161633235,16
M01,2013-01-21,Equal-total control,4.102456683447152,4.418002941963397,0.3155462585162443,-0.7053405695920799,0
M01,2013-01-22,No feedback,3.161712294527516,3.9899248253470576,0.8282125308195422,-2.43798625840903,0
M01,2013-01-22,Previous-day persistence,2.895508240098347,3.617028821459219,0.7215205813608716,-2.7033142081480634,0
M01,2013-01-22,ECF,3.182911762646766,3.993625428983586,0.8107136663368202,-2.416975777048973,16
M01,2013-01-22,Equal-total control,3.1616780367502955,3.988184945550754,0.8265069088004591,-2.4380206738562498,0
M01,2013-01-23,No feedback,3.3918563159250406,4.096766461424556,0.7049101454995157,-1.3786494643972316,0
M01,2013-01-23,Previous-day persistence,2.9287575516961635,3.3567943546422008,0.42803680294603674,-1.8402538142263667,0
M01,2013-01-23,ECF,3.43026290270393,4.104580532636628,0.674317629932697,-1.3407097208392351,13
M01,2013-01-23,Equal-total control,3.3915885179632306,4.095013632285352,0.7034251143221211,-1.3789168405970276,0
M01,2013-01-24,No feedback,3.8910133762213244,4.226594815283272,0.33558143906194765,-1.0670585962392574,0
M01,2013-01-24,Previous-day persistence,3.303066446268614,3.454168152292241,0.1511017060236274,-1.6536701994837053,0
M01,2013-01-24,ECF,4.042143375822137,4.356012304670751,0.3138689288486131,-0.9176718889841898,16
M01,2013-01-24,Equal-total control,3.8910290160400325,4.226610629471782,0.3355816134317502,-1.0670431453006008,0
M01,2013-01-25,No feedback,3.8939207347836438,4.102064491630738,0.20814375684709524,-2.072901671280228,0
M01,2013-01-25,Previous-day persistence,3.3565964055062096,3.443390439071602,0.08679403356539246,-2.6069002291913144,0
M01,2013-01-25,ECF,3.93394568896252,4.1209079663752375,0.18696227741271765,-2.0332783448065754,18
M01,2013-01-25,Equal-total control,3.8939387365065143,4.102082702835963,0.20814396632944876,-2.072883836730444,0
M01,2013-04-02,No feedback,3.2389376272154946,3.751733908675983,0.5127962814604882,-1.4730767683324613,0
M01,2013-04-02,Previous-day persistence,2.785308124792622,2.857480050932636,0.07217192614001397,-1.9241804982095208,0
M01,2013-04-02,ECF,3.2308334952614164,3.7423313220770478,0.511497826815632,-1.4810835895790606,6
M01,2013-04-02,Equal-total control,3.2389463235367435,3.75174205892856,0.5127957353918168,-1.473068149161423,0
M01,2013-04-03,No feedback,2.0684770440987355,4.014985205343425,1.9465081612446897,-3.0063835159434364,0
M01,2013-04-03,Previous-day persistence,1.9306514891114377,3.3402623819201427,1.4096108928087046,-3.143481159910683,0
M01,2013-04-03,ECF,2.099308816886409,3.8391874206401204,1.7398786037537115,-2.976076073933538,9
M01,2013-04-03,Equal-total control,2.068471140232216,4.0144371725738,1.945966032341584,-3.006389367869721,0
M01,2013-04-04,No feedback,2.8494867629783798,4.015442221569694,1.1659554585913146,-2.2871406138160664,0
M01,2013-04-04,Previous-day persistence,1.9407164766607474,2.172229530231782,0.23151305357103413,-3.1918968101108702,0
M01,2013-04-04,ECF,2.840573265428156,3.9880499022575515,1.1474766368293954,-2.2959397458116033,8
M01,2013-04-04,Equal-total control,2.8494921507732967,4.015446390341877,1.1659542395685807,-2.2871352843753545,0
M01,2013-04-09,No feedback,2.767046814366677,3.8726755506829886,1.1056287363163118,-2.222533556917715,0
M01,2013-04-09,Previous-day persistence,2.5037368490883356,3.012205574088837,0.5084687250005016,-2.484531057759551,0
M01,2013-04-09,ECF,2.8716334421896175,3.9112011067538845,1.039567664564267,-2.118934461196242,12
M01,2013-04-09,Equal-total control,2.7670570509764243,3.8500593280218975,1.0830022770454735,-2.222523413913278,0
M01,2013-04-10,No feedback,3.4127499313675633,4.04059201350847,0.6278420821409062,-1.493832607729014,0
M01,2013-04-10,Previous-day persistence,2.768319177003107,2.8284136085946354,0.06009443159152845,-2.1356320591437665,0
M01,2013-04-10,ECF,3.4126016674811472,4.040310144359121,0.6277084768779739,-1.493980930126334,2
M01,2013-04-10,Equal-total control,3.4127555207176803,4.040598065725536,0.6278425450078563,-1.4938270844563915,0
M01,2013-04-14,No feedback,3.2081310297686443,3.8723901185237954,0.6642590887551509,-1.7447190888144448,0
M01,2013-04-14,Previous-day persistence,2.910825629070256,2.95948931367154,0.048663684601283716,-2.0401711131377946,0
M01,2013-04-14,ECF,3.206622018759513,3.870977454468079,0.6643554357085661,-1.7462086159651027,1
M01,2013-04-14,Equal-total control,3.2081442875963972,3.8724037277329053,0.6642594401365081,-1.744705963640207,0
M01,2013-04-15,No feedback,3.026745983239459,3.855460290119184,0.8287143068797254,-1.9307851369134434,0
M01,2013-04-15,Previous-day persistence,2.75874451792212,2.9987523425508655,0.24000782462874576,-2.1971890255751783,0
M01,2013-04-15,ECF,3.0296273825329423,3.8470686235924543,0.8174412410595124,-1.9279254005180502,9
M01,2013-04-15,Equal-total control,3.0267362202941324,3.855453986758718,0.8287177664645857,-1.9307948108940938,0
M01,2013-04-22,No feedback,2.64958247637214,3.8732373997246023,1.2236549233524623,-2.7998446870297258,0
M01,2013-04-22,Previous-day persistence,2.3844920477144185,2.874991339225495,0.4904992915110764,-3.0637494664035976,0
M01,2013-04-22,ECF,2.6250751642689565,3.821853338898085,1.196778174629129,-2.8242071101098443,8
M01,2013-04-22,Equal-total control,2.6496035907447277,3.8732611056453696,1.223657514900642,-2.79982376670563,0
M01,2013-04-28,No feedback,2.9345047006229734,3.688564088143907,0.7540593875209334,-2.2982825110847154,0
M01,2013-04-28,Previous-day persistence,2.72666139735495,2.75564731417093,0.028985916815980277,-2.5048028075283755,0
M01,2013-04-28,ECF,2.9336507391367794,3.6878401894828343,0.7541894503460549,-2.2991072138674027,2
M01,2013-04-28,Equal-total control,2.934504385808182,3.6885641381984873,0.7540597523903056,-2.2982828196438416,0
M01,2013-04-29,No feedback,3.0974584195755805,3.859900218705639,0.762441799130058,-1.9244683462178127,0
M01,2013-04-29,Previous-day persistence,2.842631480603205,2.883034262026297,0.04040278142309192,-2.1776431866912795,0
M01,2013-04-29,ECF,3.0929278313512287,3.8537052680551716,0.7607774367039429,-1.928908200086738,5
M01,2013-04-29,Equal-total control,3.0974508748209955,3.8598922075405393,0.7624413327195437,-1.9244757980788871,0
M01,2013-04-30,No feedback,2.7982956431745247,3.9091756876168398,1.1108800444423155,-2.242612312199411,0
M01,2013-04-30,Previous-day persistence,2.5411415785696554,2.9432301315278036,0.40208855295814827,-2.498258708179116,0
M01,2013-04-30,ECF,2.821177689424139,3.880619355261304,1.059441665837165,-2.2200301885700577,6
M01,2013-04-30,Equal-total control,2.79829066838813,3.909175277554864,1.1108846091667341,-2.2426172285409,0
M01,2013-05-01,No feedback,2.905512221096502,3.8801971608725845,0.9746849397760822,-2.1782068363469986,0
M01,2013-05-01,Previous-day persistence,2.449296714331749,2.5708988736441927,0.12160215931244442,-2.632167030758967,0
M01,2013-05-01,ECF,2.901712591784456,3.873115813032246,0.9714032212477899,-2.1819492655037687,3
M01,2013-05-01,Equal-total control,2.90552309580318,3.8802082338415205,0.9746851380383406,-2.1781960881627462,0
M01,2013-05-06,No feedback,2.9599134054963443,3.7844139085068322,0.8245005030104877,-2.607584451009583,0
M01,2013-05-06,Previous-day persistence,2.5328524746767798,2.6282617002435056,0.09540922556672565,-3.032038662073055,0
M01,2013-05-06,ECF,2.9581719455928113,3.7822899195001236,0.8241179739073123,-2.6092752790296663,5
M01,2013-05-06,Equal-total control,2.9599118914961826,3.784412159448239,0.8245002679520563,-2.6075859649648208,0
M01,2013-05-07,No feedback,2.8281536799777873,3.8314770071792994,1.0033233272015125,-2.687521534862231,0
M01,2013-05-07,Previous-day persistence,2.5374167820339477,2.7826685381689886,0.24525175613504097,-2.976456546855189,0
M01,2013-05-07,ECF,2.8693261244007893,3.9379970346659183,1.0686709102651286,-2.6467779217866827,8
M01,2013-05-07,Equal-total control,2.8281430830461254,3.831468439474996,1.0033253564288702,-2.6875320014960775,0
M01,2013-05-08,No feedback,3.0016081135811943,4.044478663386974,1.0428705498057793,-2.416352293984315,0
M01,2013-05-08,Previous-day persistence,2.57832220857506,2.8019713633086694,0.22364915473360938,-2.837817489184377,0
M01,2013-05-08,ECF,3.018181925067605,4.051342783951498,1.0331608588838936,-2.3999626509944156,6
M01,2013-05-08,Equal-total control,3.001616124814656,4.044485552283325,1.0428694274686685,-2.416344373790093,0
M01,2013-05-09,No feedback,3.001509302601365,3.9329108593980155,0.9314015567966509,-2.342092999903859,0
M01,2013-05-09,Previous-day persistence,2.4119128685526,2.5250919830218477,0.11317911446924701,-2.927821480871783,0
M01,2013-05-09,ECF,3.0009449118953526,3.932353671081991,0.9314087591866383,-2.3426454804712655,1
M01,2013-05-09,Equal-total control,3.001517940357439,3.932920068953119,0.9314021285956798,-2.3420844765242954,0
M01,2013-05-10,No feedback,2.9677795851919733,3.7985249452842,0.8307453600922262,-2.261043763667146,0
M01,2013-05-10,Previous-day persistence,2.6527954686893893,2.6885705996202693,0.03577513093088035,-2.5738800055482893,0
M01,2013-05-10,ECF,2.959135527204144,3.78953200932179,0.8303964821176452,-2.2696293748214735,4
M01,2013-05-10,Equal-total control,2.9677944891670274,3.7985401415239735,0.8307456523569465,-2.2610290359380407,0
M01,2013-05-11,No feedback,2.5153918764754346,3.930845661651453,1.4154537851760183,-3.1255315979103306,0
M01,2013-05-11,Previous-day persistence,2.2635256467449714,2.837573115201481,0.5740474684565098,-3.376076313395324,0
M01,2013-05-11,ECF,2.6754254196915137,4.0949788295581016,1.4195534098665878,-2.9671512562773086,6
M01,2013-05-11,Equal-total control,2.5154145005439172,3.930875514423505,1.4154610138795878,-3.1255091926174075,0
M01,2013-05-12,No feedback,3.1434122983094963,4.226675603063441,1.083263304753944,-2.4200794065969693,0
M01,2013-05-12,Previous-day persistence,2.467918783403606,2.634772140501982,0.16685335709837598,-3.0924289954010327,0
M01,2013-05-12,ECF,3.1515695564601147,4.21792230497393,1.0663527485138151,-2.4120399337911986,3
M01,2013-05-12,Equal-total control,3.1434247797013306,4.226689282726069,1.0832645030247376,-2.4200670836640774,0
M01,2013-05-16,No feedback,2.825716481025335,3.853119110579452,1.0274026295541172,-3.1383649362600123,0
M01,2013-05-16,Previous-day persistence,2.5183025115486046,2.622784606795675,0.10448209524707047,-3.443922295485974,0
M01,2013-05-16,ECF,2.8696421919913258,3.9080445569877833,1.0384023649964584,-3.0948267165895196,5
M01,2013-05-16,Equal-total control,2.825725719635444,3.8531298474241784,1.0274041277887345,-3.138355796067542,0
M01,2013-05-17,No feedback,2.9059127817073307,3.7931744940681447,0.8872617123608141,-3.2263890028266484,0
M01,2013-05-17,Previous-day persistence,2.661628123036404,2.700408876973545,0.038780753937140505,-3.469743835466037,0
M01,2013-05-17,ECF,2.8976756936657333,3.784375931939304,0.886700238273571,-3.234554960898592,3
M01,2013-05-17,Equal-total control,2.9059215716561613,3.793183649179555,0.8872620775233935,-3.2263803081864384,0
M01,2013-05-18,No feedback,2.9106676922138743,3.8627750398532856,0.9521073476394111,-3.4730518384554543,0
M01,2013-05-18,Previous-day persistence,2.5998743956098336,2.631242557609619,0.031368161999785406,-3.78183157397781,0
M01,2013-05-18,ECF,2.909885536965316,3.862172756859707,0.9522872198943906,-3.473816105564979,1
M01,2013-05-18,Equal-total control,2.9106952191479833,3.8628034615596456,0.9521082424116624,-3.473024584563195,0
M01,2013-05-19,No feedback,2.6538922728294634,3.583228415872827,0.9293361430433633,-3.9846953837593713,0
M01,2013-05-19,Previous-day persistence,2.364327480079742,2.4236764915289717,0.05934901144923009,-4.2727443170111945,0
M01,2013-05-19,ECF,2.651336394585666,3.5805309528503426,0.9291945582646763,-3.9872400800526435,2
M01,2013-05-19,Equal-total control,2.653930714470271,3.583268125052206,0.9293374105819353,-3.984657316007127,0
M01,2013-05-20,No feedback,2.674430623283862,3.6132484980862234,0.9388178748023617,-3.941734087410969,0
M01,2013-05-20,Previous-day persistence,2.3396528644687575,2.409208023498109,0.06955515902935178,-4.2745963379653755,0
M01,2013-05-20,ECF,2.674793629328156,3.6095817529528462,0.93478812362469,-3.9413757744872777,3
M01,2013-05-20,Equal-total control,2.674428909705431,3.613246587499213,0.9388176777937816,-3.941735785144126,0
M01,2013-05-21,No feedback,2.8550965492174156,3.8676673289281016,1.0125707797106862,-3.3832250060639257,0
M01,2013-05-21,Previous-day persistence,2.4721492616384593,2.57560685234121,0.10345759070275093,-3.763823961115792,0
M01,2013-05-21,ECF,2.8349913671608262,3.8428962171835437,1.007904850022718,-3.403065177082287,4
M01,2013-05-21,Equal-total control,2.855094241822222,3.8676648896104373,1.0125706477882153,-3.3832273034989484,0
M01,2013-05-22,No feedback,2.03438757231451,3.9591949173154135,1.9248073450009033,-5.1847711205022184,0
M01,2013-05-22,Previous-day persistence,1.8434197370884218,2.7650291463012375,0.9216094092128155,-5.37446155257567,0
M01,2013-05-22,ECF,2.02968449258163,3.9460889003930895,1.91640440781146,-5.189447380566993,4
M01,2013-05-22,Equal-total control,2.034390385862709,3.9591964853830226,1.9248060995203138,-5.184768366511119,0
M01,2013-05-23,No feedback,1.6346044545055394,3.698447837763588,2.063843383258049,-5.679991414736597,0
M01,2013-05-23,Previous-day persistence,1.25591754980728,1.8639543673834549,0.6080368175761748,-6.057850215131852,0
M01,2013-05-23,ECF,1.6470814257766915,3.6175055068221704,1.9704240810454787,-5.667579850594065,11
M01,2013-05-23,Equal-total control,1.6346133753507852,3.69847024850003,2.063856873149245,-5.679982569658906,0
M01,2013-05-24,No feedback,2.6841849352692098,3.905113627143497,1.220928691874287,-4.137860419742355,0
M01,2013-05-24,Previous-day persistence,1.7786277533014072,1.9801631895364902,0.20153543623508305,-5.039807901405285,0
M01,2013-05-24,ECF,2.6884419234251884,3.9040721252129194,1.2156302017877305,-4.133674576024875,5
M01,2013-05-24,Equal-total control,2.6841833934044166,3.905112367323318,1.2209289739189013,-4.137861944755704,0
M01,2013-05-25,No feedback,2.5076804280190426,3.576997307942661,1.0693168799236188,-4.145306925341989,0
M01,2013-05-25,Previous-day persistence,2.119028513165933,2.2223149168096357,0.10328640364370284,-4.532526909013158,0
M01,2013-05-25,ECF,2.502071103178019,3.572593029101209,1.0705219259231906,-4.150837545074854,6
M01,2013-05-25,Equal-total control,2.5076909866219035,3.5770077342815165,1.069316747659613,-4.145296484989407,0
M01,2013-05-26,No feedback,2.7442175830538047,3.738207401021071,0.9939898179672663,-4.034631589512683,0
M01,2013-05-26,Previous-day persistence,2.4081271052787954,2.4437531973583644,0.03562609207956928,-4.369274949453247,0
M01,2013-05-26,ECF,2.738825866770617,3.7207663579126367,0.9819404911420193,-4.040052435381466,5
M01,2013-05-26,Equal-total control,2.744251753437278,3.7382436975454008,0.9939919441081223,-4.034597760752647,0
M01,2013-05-27,No feedback,2.1598143362636453,3.6308906515562662,1.471076315292621,-4.849163669297929,0
M01,2013-05-27,Previous-day persistence,1.8685945693079336,2.472336053026136,0.6037414837182027,-5.138924043465573,0
M01,2013-05-27,ECF,2.2377976276886566,3.667410100084859,1.4296124723962025,-4.771916689747425,13
M01,2013-05-27,Equal-total control,2.1598032612554166,3.6308771790433427,1.4710739177879262,-4.849174625842391,0
M01,2013-05-28,No feedback,2.5333368551974575,4.061210043984232,1.5278731887867747,-3.9857204264464343,0
M01,2013-05-28,Previous-day persistence,2.2073826149817384,2.62624532380427,0.41886270882253157,-4.311856522327738,0
M01,2013-05-28,ECF,2.5313153035395186,4.037813131350616,1.506497827811097,-3.98767546837955,4
M01,2013-05-28,Equal-total control,2.5333261652553003,4.061197868593175,1.5278717033378748,-3.9857309937615333,0
M01,2013-05-29,No feedback,2.76453808932735,4.058103324094448,1.2935652347670992,-3.336947318992885,0
M01,2013-05-29,Previous-day persistence,2.316520859948856,2.481335840105598,0.16481498015674212,-3.7832584770653668,0
M01,2013-05-29,ECF,2.9697410361575223,4.2369507448336154,1.2672097086760927,-3.134127164307489,12
M01,2013-05-29,Equal-total control,2.7645372343054664,4.0581026650931795,1.2935654307877131,-3.336948181227797,0
M01,2013-05-30,No feedback,3.111860810065926,4.182736404804168,1.0708755947382427,-2.931367410212412,0
M01,2013-05-30,Previous-day persistence,2.886711749709015,2.9436543936433024,0.05694264393428744,-3.1561307181474803,0
M01,2013-05-30,ECF,3.1118957086544246,4.183469399538635,1.0715736908842102,-2.931320905938336,2
M01,2013-05-30,Equal-total control,3.111885535989611,4.182762014932862,1.0708764789432514,-2.9313429956246893,0
M01,2013-05-31,No feedback,2.6847332865769644,3.778125861664577,1.0933925750876128,-3.0895132270042156,0
M01,2013-05-31,Previous-day persistence,2.3626009332118785,2.425937896229798,0.06333696301791926,-3.4095149705680683,0
M01,2013-05-31,ECF,2.6801296489649538,3.76840555933712,1.0882759103721664,-3.094140108208228,4
M01,2013-05-31,Equal-total control,2.6847512848902944,3.778144576046789,1.0933932911564948,-3.089495412327086,0
M01,2013-06-01,No feedback,2.1327232351665004,3.68697587424753,1.5542526390810298,-4.195205821010452,0
M01,2013-06-01,Previous-day persistence,1.9495447936545778,2.5076991142704053,0.5581543206158275,-4.377552997365692,0
M01,2013-06-01,ECF,2.114772795438139,3.6765093646038096,1.5617365691656704,-4.213082610337059,5
M01,2013-06-01,Equal-total control,2.132713218321949,3.6869701105304955,1.5542568922085467,-4.195215730294609,0
M01,2013-06-02,No feedback,0.7359074903538361,3.4695194882990537,2.733611997945218,-7.368025770540987,0
M01,2013-06-02,Previous-day persistence,0.3643068878590233,1.8370726611748496,1.4727657733158261,-7.739053523766321,0
M01,2013-06-02,ECF,0.7419659886717538,3.424443617742382,2.6824776290706276,-7.3620253820407875,6
M01,2013-06-02,Equal-total control,0.7359074510859954,3.4695318514822464,2.733624400396251,-7.368025807023821,0
M01,2013-06-03,No feedback,2.767087196052726,4.044218132128645,1.2771309360759189,-4.2956609252363815,0
M01,2013-06-03,Previous-day persistence,0.867955224317582,0.9344560405154088,0.06650081619782666,-6.18723725374706,0
M01,2013-06-03,ECF,2.7677033282748758,4.039060005452764,1.2713566771778875,-4.295077853487592,5
M01,2013-06-03,Equal-total control,2.767084338930155,4.044214921055088,1.2771305821249341,-4.295663753278172,0
M01,2013-06-04,No feedback,2.5804578527450044,3.5093731028969204,0.9289152501519158,-4.237382224668803,0
M01,2013-06-04,Previous-day persistence,2.242741419134674,2.3328177240414556,0.09007630490678134,-4.5733111046243975,0
M01,2013-06-04,ECF,2.571984546409587,3.498340320898016,0.9263557744884289,-4.24576479473855,7
M01,2013-06-04,Equal-total control,2.580459482146548,3.5093744156064215,0.9289149334598737,-4.237380587187763,0
M01,2013-06-05,No feedback,2.367469591530603,3.5249610250121295,1.1574914334815265,-4.563200277056536,0
M01,2013-06-05,Previous-day persistence,2.0048267169507157,2.220832335106605,0.2160056181558893,-4.923940191921004,0
M01,2013-06-05,ECF,2.4052784653133097,3.5678806189893955,1.1626021536760858,-4.525688425776002,9
M01,2013-06-05,Equal-total control,2.3674653569471404,3.5249572553208317,1.1574918983736904,-4.563204447201721,0
M01,2013-06-06,No feedback,2.1064196004778775,3.693505486689997,1.5870858862121198,-4.548808732896279,0
M01,2013-06-06,Previous-day persistence,1.8957239462041653,2.363138803563993,0.46741485735982796,-4.758505142175319,0
M01,2013-06-06,ECF,2.1239010641841514,3.706708913730135,1.5828078495459834,-4.531499611693662,5
M01,2013-06-06,Equal-total control,2.1064122025405356,3.69349724458999,1.5870850420494538,-4.54881605407495,0
M01,2013-06-07,No feedback,2.0988806778196616,3.8210055519317496,1.722124874112088,-4.169886149932509,0
M01,2013-06-07,Previous-day persistence,1.6891158344526174,2.195368940044787,0.5062531055921696,-4.578233105152481,0
M01,2013-06-07,ECF,2.0984537116296376,3.8203730808001968,1.7219193691705588,-4.170310897324611,3
M01,2013-06-07,Equal-total control,2.098880591234877,3.8210054529129445,1.722124861678068,-4.169886235589244,0
M01,2013-06-08,No feedback,2.238282326841019,4.022488572247074,1.7842062454060554,-4.393347406537347,0
M01,2013-06-08,Previous-day persistence,1.6948661246968137,2.018547446110375,0.32368132141356154,-4.934730704696627,0
M01,2013-06-08,ECF,2.234236486675124,3.991530299819892,1.7572938131447682,-4.39740130377845,6
M01,2013-06-08,Equal-total control,2.2382819317413762,4.022487315950876,1.7842053842094996,-4.393347793856749,0
M01,2013-06-09,No feedback,2.5874428952922175,3.7024574765031946,1.115014581210977,-4.023285246452271,0
M01,2013-06-09,Previous-day persistence,1.9779046873361446,2.035630034085304,0.057725346749159426,-4.630710217018617,0
M01,2013-06-09,ECF,2.6038074532806283,3.70188483228418,1.098077379003552,-4.007107790324092,7
M01,2013-06-09,Equal-total control,2.5874408726845797,3.7024555169080915,1.1150146442235116,-4.0232872464840055,0
M01,2013-06-10,No feedback,2.0558476720095236,3.4044475616165037,1.3485998896069802,-5.176469552500627,0
M01,2013-06-10,Previous-day persistence,1.9154925321130287,2.3023330167874505,0.3868404846744216,-5.316458017775633,0
M01,2013-06-10,ECF,2.066991024937823,3.4393049206356086,1.3723138956977852,-5.1654156310854225,6
M01,2013-06-10,Equal-total control,2.0558315576340034,3.40443556945303,1.3486040118190268,-5.176485499478496,0
M01,2013-06-11,No feedback,2.745315778028542,3.8104827493231523,1.0651669712946101,-3.7447947800881964,0
M01,2013-06-11,Previous-day persistence,2.075942637903359,2.1308093211204326,0.05486668321707321,-4.411359100402159,0
M01,2013-06-11,ECF,2.737708575603956,3.7949020013944406,1.057193425790484,-3.752342105909894,5
M01,2013-06-11,Equal-total control,2.7453011232084013,3.8104668735755025,1.0651657503671017,-3.7448092870692227,0
M01,2013-06-12,No feedback,1.2689979533392892,3.348078256469061,2.079080303129772,-6.191161908957303,0
M01,2013-06-12,Previous-day persistence,1.1070729969010338,2.300785722194065,1.193712725293031,-6.3527803610824645,0
M01,2013-06-12,ECF,1.3143377841616894,3.3309046509794245,2.016566866817735,-6.14610289551228,5
M01,2013-06-12,Equal-total control,1.2690029900942847,3.3481049170833654,2.0791019269890807,-6.1911568984470335,0
M01,2013-06-13,No feedback,2.5907128230047367,3.8920990589749533,1.3013862359702166,-4.212249951166066,0
M01,2013-06-13,Previous-day persistence,1.2243875777276547,1.4226263228029596,0.1982387450753047,-5.572092570670543,0
M01,2013-06-13,ECF,2.5730307059105195,3.86018371030068,1.2871530043901607,-4.22966950592477,3
M01,2013-06-13,Equal-total control,2.590715116004829,3.8921032683746337,1.3013881523698045,-4.212247680130837,0
M01,2013-06-14,No feedback,2.5012042787542184,3.6002568529197725,1.0990525741655537,-4.436507868795673,0
M01,2013-06-14,Previous-day persistence,2.2008150434247042,2.2863224275497718,0.08550738412506767,-4.735455971168234,0
M01,2013-06-14,ECF,2.4985297282021808,3.5928070773900775,1.0942773491878968,-4.439162188100573,7
M01,2013-06-14,Equal-total control,2.5012037928942474,3.600256436640045,1.0990526437457975,-4.436508340490939,0
M01,2013-06-15,No feedback,2.1823440214266543,3.5666525896014694,1.384308568174815,-4.967002913805311,0
M01,2013-06-15,Previous-day persistence,1.9454329139050954,2.24839762732583,0.3029647134207348,-5.203066173438859,0
M01,2013-06-15,ECF,2.2046949708130086,3.597974566972243,1.3932795961592344,-4.944827341550162,9
M01,2013-06-15,Equal-total control,2.1823619373791345,3.566669142472781,1.3843072050936467,-4.966985142406964,0
M01,2013-06-16,No feedback,2.6218022770454237,3.7986273872051934,1.1768251101597693,-4.899105991745136,0
M01,2013-06-16,Previous-day persistence,2.214778019569175,2.305627553326327,0.09084953375715182,-5.304915484731277,0
M01,2013-06-16,ECF,2.5832924527314005,3.7519683914365904,1.1686759387051902,-4.937345795221124,6
M01,2013-06-16,Equal-total control,2.6217944361384307,3.7986201738674445,1.1768257377290139,-4.899113762719349,0
M01,2013-06-17,No feedback,2.319551638873614,3.3290427860393788,1.0094911471657646,-5.316098948116149,0
M01,2013-06-17,Previous-day persistence,1.9766108220441092,2.1043554939079616,0.1277446718638526,-5.657660750287653,0
M01,2013-06-17,ECF,2.346269294342327,3.3558936516886835,1.0096243573463564,-5.289611797504239,8
M01,2013-06-17,Equal-total control,2.319526487069605,3.3290160092855325,1.0094895222159277,-5.316123884581076,0
M01,2013-06-18,No feedback,2.5780815411355915,3.6792763343320063,1.1011947931964152,-5.185828994689673,0
M01,2013-06-18,Previous-day persistence,2.246117844152332,2.3909026538088933,0.1447848096565615,-5.5160480429735035,0
M01,2013-06-18,ECF,2.558816252324126,3.633047827734255,1.074231575410129,-5.204963869272782,7
