date,control,delivered_export_mwh,authorized_export_mwh,idle_authorization_mwh,available_export_mwh,curtailed_available_export_mwh,post_event_signal_absolute_error_mwh,telemetry_dropout_count,raw_request_mwh,admitted_request_mwh,gate_count,all_interval_physical_pair_pass,maximum_actual_voltage_pu,minimum_actual_voltage_pu,maximum_transformer_loading_pu,power_flow_count,participant_delivery_p10_mwh,participant_delivery_median_mwh,participant_delivery_p90_mwh
2013-01-02,NO_FEEDBACK,0.7629001400949724,1.2842771480853068,0.5213770079903342,0.8714430973391127,0.10854295724414034,0.0,0,2.3776564968476133,2.3776564968476133,0,1,1.0636611543996264,0.9780765684509836,0.3035432294363129,478,0.010313536503115618,0.017851150706165067,0.03897601891498338
2013-01-02,PERSISTENCE_ONLY,0.7701169924229396,1.1927830148680678,0.4226660224451282,0.8714430973391127,0.10132610491617301,0.0,0,2.3776564968476133,1.6042498469644133,0,1,1.0584811238919996,0.9780765684509836,0.32484727354721915,444,0.010305291616772544,0.017656217999213148,0.04054372913036163
2013-01-02,ECF,0.8098821589214587,1.3644044968082776,0.5545223378868188,0.8714430973391127,0.061560938417654074,0.0,0,2.3776564968476133,1.8131274849039845,14,1,1.064268740648395,0.9780765684509836,0.332263731532743,683,0.010126625053175457,0.018564383653006278,0.04069129548301172
2013-01-02,MATCHED_UNIFORM,0.762898438543379,1.2813183558744068,0.5184199173310273,0.8714430973391127,0.10854465879573347,0.0,0,2.3776564968476133,1.8131274849039845,0,1,1.0636613601753748,0.9780765684509836,0.30354563003785373,478,0.010313544636336637,0.0178512042300931,0.03897611913650072
2013-01-03,NO_FEEDBACK,0.9572501195347854,1.1445931585899425,0.18734303905515703,1.4251638014901549,0.46791368195536936,0.0,0,1.7447740360016524,1.7447740360016524,0,1,1.067235154701875,0.9814749474907452,0.3187994186003889,411,0.016153047327514766,0.022750856075974282,0.04247554375001632
2013-01-03,PERSISTENCE_ONLY,0.7830750818470272,0.8627773648126348,0.07970228296560752,1.4251638014901549,0.6420887196431277,0.0,0,1.7447740360016524,0.8714431285485625,0,1,1.0603125253332946,0.9814749474907452,0.3437888774814304,190,0.010167587774635917,0.01795035815418176,0.04149445847623093
2013-01-03,ECF,0.9839455010980945,1.1485230760356373,0.1645775749375428,1.4251638014901549,0.44121830039206045,0.0,0,1.7447740360016524,1.6416662683029157,12,1,1.069176124521027,0.9814749474907452,0.3446656974532626,803,0.01708084744859674,0.023134593089630284,0.04410490873483423
2013-01-03,MATCHED_UNIFORM,0.9565939827933344,1.1438159036304723,0.18722192083713785,1.4251638014901549,0.4685698186968206,0.0,0,1.7447740360016524,1.6416662683029157,0,1,1.0672349416824602,0.9814749474907452,0.3187996812851837,411,0.016145224021809082,0.02274002603418309,0.04244879823501392
2013-01-04,NO_FEEDBACK,1.0505357136062263,1.1642687565914853,0.11373304298525913,1.7351766461644003,0.6846409325581738,0.0,0,2.2326067557628457,2.2326067557628457,0,1,1.068574061283368,0.9787342384527963,0.3507723004106066,479,0.017216857143462265,0.02368394944306152,0.04685874770396771
2013-01-04,PERSISTENCE_ONLY,1.0054955506935763,1.0467354573170586,0.041239906623482314,1.7351766461644003,0.7296810954708237,0.0,0,2.2326067557628457,1.4226738353872745,0,1,1.06987449411069,0.9729316223699853,0.3598221494088312,411,0.015313283203224684,0.022358475764359367,0.044794197641006256
2013-01-04,ECF,1.0913949859690042,1.1877079126786128,0.09631292670960856,1.7351766461644003,0.643781660195396,0.0,0,2.2326067557628457,2.163262895307507,17,1,1.0698236486996902,0.9787342384527963,0.3945234513806966,923,0.017392480780033172,0.024719940472706044,0.048267965210850416
2013-01-04,MATCHED_UNIFORM,1.050514954265768,1.1637510075515143,0.1132360532857461,1.7351766461644003,0.684661691898632,0.0,0,2.2326067557628457,2.1632628953075073,0,1,1.0685743984882912,0.9787342384527963,0.3507722823132093,479,0.017216872517844248,0.023683043607664843,0.04685435289582358
2013-01-05,NO_FEEDBACK,1.1361987852118074,1.2958633669837765,0.1596645817719689,1.6892928338259046,0.5530940486140971,0.0,0,2.4462439517325145,2.4462439517325145,0,1,1.0691718905545633,0.9639302340220678,0.3804200731587746,478,0.016172296111891794,0.025286494393365538,0.04841799512126299
2013-01-05,PERSISTENCE_ONLY,1.1832005459625066,1.2063603266498202,0.023159780687313312,1.6892928338259046,0.5060922878633979,0.0,0,2.4462439517325145,1.726168924142159,0,1,1.071202330970044,0.9614517921172185,0.44620578970511454,444,0.016337701447336216,0.027029796939324655,0.052591082340432804
2013-01-05,ECF,1.1661040961781974,1.3103370377335988,0.14423294155540123,1.6892928338259046,0.5231887376477071,0.0,0,2.4462439517325145,2.3745552961053575,15,1,1.070119422530124,0.9639302340220678,0.3804200731587746,922,0.0161963958942647,0.02617912862809575,0.04923441954009708
2013-01-05,MATCHED_UNIFORM,1.1361972592443013,1.2958618034019695,0.15966454415766831,1.6892928338259046,0.5530955745816032,0.0,0,2.4462439517325145,2.3745552961053575,0,1,1.0691718905545633,0.9639302340220678,0.3804200731587746,478,0.0161722788853145,0.025286461867548377,0.048417925793823355
2013-01-06,NO_FEEDBACK,1.1122053797878557,1.2932184624269476,0.1810130826390921,1.6605088412173419,0.5483034614294862,0.0,0,2.4107576160407023,2.4107576160407023,0,1,1.0683859717256514,0.9703528280126582,0.3509422341432874,481,0.017701352704554883,0.025111476021660008,0.049036127521183664
2013-01-06,PERSISTENCE_ONLY,1.139085904825176,1.1849021602045804,0.045816255379404494,1.6605088412173419,0.5214229363921659,0.0,0,2.4107576160407023,1.684720927425999,0,1,1.0698900176017831,0.9664589197629302,0.4059008915893086,413,0.015693475507059688,0.02586202663660532,0.05162765312206715
2013-01-06,ECF,1.1207151687511951,1.287918108278513,0.16720293952731768,1.6605088412173419,0.5397936724661467,0.0,0,2.4107576160407023,2.326360193139163,15,1,1.0698135245704872,0.9703528280126584,0.33954075613787665,908,0.018137170635592975,0.02529816287805995,0.04966616244434144
2013-01-06,MATCHED_UNIFORM,1.1122070320725677,1.2932202777429977,0.18101324567043003,1.6605088412173419,0.5483018091447742,0.0,0,2.4107576160407023,2.326360193139163,0,1,1.0683859717256514,0.9703528280126584,0.35094419924112263,481,0.01770137872622536,0.025111513498304303,0.04903620343887655
2013-01-07,NO_FEEDBACK,0.9892159515334783,1.2476078324860829,0.25839188095260446,1.4133093826858565,0.42409343115237813,0.0,0,2.389234538570385,2.389234538570385,0,1,1.0687348809452346,0.9750070783774031,0.31493579162482943,478,0.014293971719657746,0.022209515279944997,0.0443003242357256
2013-01-07,PERSISTENCE_ONLY,0.9965477298920293,1.1379476700562077,0.14139994016417803,1.4133093826858565,0.41676165279382693,0.0,0,2.389234538570385,1.6562289570946669,0,1,1.0698130892204678,0.9750070783774034,0.32917397185198877,410,0.013985719909571027,0.022577240165968238,0.045471809675725255
2013-01-07,ECF,1.0160670075070204,1.2413044186788955,0.22523741117187515,1.4133093826858565,0.39724237517883604,0.0,0,2.389234538570385,2.1405569973422187,16,1,1.0698467285623756,0.9750070783774034,0.3154876855922081,905,0.013967582016160253,0.022425082098974255,0.04552501507280083
2013-01-07,MATCHED_UNIFORM,0.9892162386991754,1.2476091898007637,0.25839295110158833,1.4133093826858565,0.4240931439866811,0.0,0,2.389234538570385,2.1405569973422187,0,1,1.0687343186152811,0.9750070783774034,0.3149392727482101,478,0.014293983047222254,0.022209504454268017,0.04430036070305341
2013-01-08,NO_FEEDBACK,1.0583529912147163,1.3765945824874337,0.31824159127271734,1.290156042624268,0.23180305140955157,0.0,0,2.2050726244970456,2.2050726244970456,0,1,1.0688479109921147,0.9383603456675252,0.34991108312650043,463,0.014338178904100867,0.02482397746512023,0.05235890707180685
2013-01-08,PERSISTENCE_ONLY,1.030171629149035,1.231789471226858,0.20161784207782282,1.290156042624268,0.2599844134752327,0.0,0,2.2050726244970456,1.4113411003487535,0,1,1.0730031743809754,0.9383603456675252,0.3812888590114867,344,0.01179952339308597,0.02190276167482072,0.053331639290545595
2013-01-08,ECF,1.1306202366286209,1.4454991702199411,0.31487893359132,1.290156042624268,0.15953580599564676,0.0,0,2.2050726244970456,1.9374982601359576,13,1,1.0681505352342309,0.9383603456675252,0.424820072059262,771,0.014880114613608867,0.027410440882648976,0.057175904413375556
2013-01-08,MATCHED_UNIFORM,1.0582688882309665,1.3715892945405324,0.31332040630956587,1.290156042624268,0.2318871543933012,0.0,0,2.2050726244970456,1.9374982601359576,0,1,1.068847848537624,0.9383603456675252,0.34990952808290615,463,0.01433816379774204,0.02482394901262424,0.05235883927735397
2013-01-12,NO_FEEDBACK,0.6913884808584289,1.4232891615501675,0.7319006806917386,0.7514737498785922,0.060085269020163284,0.0,0,2.3120554772253032,2.3120554772253032,0,1,1.0631547928179315,0.9722385447147521,0.2931353578880554,463,0.00811573869127923,0.016344840732014723,0.037028866594674074
