reporter_id,reporter_bus_id,gamma,q_mode,method_id,matched_q_pair_pass,reference_total_export_mw,reported_total_export_mw,total_export_change_mw,redistribution_mw,reporter_access_gain_mw,other_participant_access_loss_mw,reported_maximum_loading_ratio,reported_minimum_voltage_pu
p009,26,1.2,Q0,fairness_qp,1,1.5948810760742278,1.5980583365449696,0.0031772604707418495,0.009868924015076429,0.011457554245451876,0.008280293779705506,0.9090908960572089,0.9576956914283749
p009,26,1.2,Q95,weighted_proportional,1,1.5070032970001674,1.5083015091420926,0.001298212141925159,0.011133583899151072,0.011782689970113641,0.010484477828188501,0.9090909076830147,0.9556563925772273
p009,26,1.2,Q95,equal_kw_reduction,1,1.612487277003052,1.6168405656953382,0.004353288692286128,0.011933400091521978,0.014110044437665031,0.009756755745378924,0.9090908950194034,0.956068883626408
p009,26,1.2,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.2,Q95,max_export_lp,1,1.6572322873433465,1.6617717666629184,0.004539479319571882,0.012188760340212417,0.014458499999998375,0.009919020680426457,0.9090909048301063,0.9562612262792417
p009,26,1.2,Q95,fairness_qp,1,1.5948810871865815,1.5980583412109544,0.0031772540243728553,0.009868925624032372,0.011457552636218823,0.008280298611845918,0.9090909034392747,0.9560279315297749
p009,26,1.3,Q0,weighted_proportional,1,1.5070032969994482,1.5082354329573222,0.00123213595787397,0.01695692759779666,0.01757299557673362,0.016340859618859702,0.90909091025814,0.9571940644787457
p009,26,1.3,Q0,equal_kw_reduction,1,1.612487277003052,1.6182149072283998,0.005727630225347724,0.018273585929579558,0.021137401042253368,0.015409770816905748,0.90909090281262,0.9577376985095827
p009,26,1.3,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.3,Q0,max_export_lp,1,1.6572322875094938,1.663211364924069,0.005979077414575151,0.01869821129268428,0.021687749999971945,0.015708672585396613,0.9090908949893656,0.9579946828830002
p009,26,1.3,Q0,fairness_qp,1,1.5948810760742278,1.599074154335049,0.00419307826082127,0.014795675477703654,0.01689221460680934,0.012699136347292955,0.9090908942462441,0.9576866254037639
p009,26,1.3,Q95,weighted_proportional,1,1.5070032970001674,1.5082354329557408,0.0012321359555733657,0.016956927598834548,0.01757299557662123,0.016340859621047865,0.9090908934569347,0.9556437883775754
p009,26,1.3,Q95,equal_kw_reduction,1,1.612487277003052,1.6182149072283998,0.005727630225347724,0.018273585929579558,0.021137401042253368,0.015409770816905748,0.9090909070744752,0.9560602022607083
p009,26,1.3,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.3,Q95,max_export_lp,1,1.6572322873433465,1.6632113656958551,0.00597907835250866,0.018698210823718756,0.021687749999973083,0.015708671647464426,0.9090908930639551,0.9562570636073334
p009,26,1.3,Q95,fairness_qp,1,1.5948810871865815,1.599074142953884,0.004193055767302445,0.014795679720412425,0.01689220760406361,0.012699151836761239,0.909090905867748,0.9560209801909656
p009,26,1.4,Q0,weighted_proportional,1,1.5070032969994482,1.5077075908201503,0.0007042938207020288,0.02293805445963672,0.02329020136998767,0.022585907549285775,0.9090909073432092,0.9571757333772304
p009,26,1.4,Q0,equal_kw_reduction,1,1.612487277003052,1.6190318460949038,0.0065445690918517485,0.024873252319310427,0.028145536865236256,0.021600967773384598,0.9090909171633864,0.957724104648545
p009,26,1.4,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.4,Q0,max_export_lp,1,1.6572322875094938,1.6635601888438372,0.0063279013343433554,0.020933549332820663,0.02409749999999107,0.017769598665648954,0.9090908912685863,0.9579924713744089
p009,26,1.4,Q0,fairness_qp,1,1.5948810760742278,1.5996508211807108,0.004769745106482981,0.019563351685896613,0.021948224239047548,0.01717847913265514,0.9090908879959605,0.9576765784306832
p009,26,1.4,Q95,weighted_proportional,1,1.5070032970001674,1.5077075908173805,0.000704293817213042,0.02293805446119579,0.023290201369802338,0.022585907552589244,0.9090909099783131,0.955629739100491
p009,26,1.4,Q95,equal_kw_reduction,1,1.612487277003052,1.6190318460949038,0.0065445690918517485,0.024873252319310427,0.028145536865236256,0.021600967773384598,0.9090909024140997,0.9560497809756623
p009,26,1.4,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.4,Q95,max_export_lp,1,1.6572322873433465,1.663560189076405,0.006327901733058416,0.020933549133452748,0.024097499999982022,0.017769598266923474,0.9090908907605568,0.9562553649741528
p009,26,1.4,Q95,fairness_qp,1,1.5948810871865815,1.5996508025838885,0.004769715397306973,0.01956337254427357,0.021948230242927108,0.017178514845620028,0.9090909070696281,0.9560132773995439
p009,26,1.5,Q0,weighted_proportional,1,1.5070032969994482,1.5067304902664092,-0.0002728067330390882,0.029066791949883906,0.02893038858336438,0.029203195316403432,0.9090908987786654,0.9571555841416706
p009,26,1.5,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,1.5,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.5,Q0,max_export_lp,1,1.6572322875094938,1.6635601881122024,0.006327900602708603,0.020933549698623377,0.024097499999977734,0.01776959939726902,0.9090909057545375,0.9579924700908873
p009,26,1.5,Q0,fairness_qp,1,1.5948810760742278,1.599871503093639,0.004990427019411214,0.024050927431733087,0.02654614093628621,0.021555713922027504,0.9090909016875856,0.9576661195234989
p009,26,1.5,Q95,weighted_proportional,1,1.5070032970001674,1.5067304902779017,-0.000272806722265706,0.029066791945158325,0.02893038858402544,0.02920319530629121,0.9090909083711693,0.9556142964101104
p009,26,1.5,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,1.5,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.5,Q95,max_export_lp,1,1.6572322873433465,1.6635601884980586,0.006327901154712157,0.02093354942263282,0.02409749999998892,0.01776959884527672,0.9090909204650047,0.9562553641620004
p009,26,1.5,Q95,fairness_qp,1,1.5948810871865815,1.5998715000524821,0.004990412865900629,0.024050928499677566,0.026546134932627863,0.021555722066727272,0.9090908963558394,0.9560052593391958
p009,26,1.6,Q0,weighted_proportional,1,1.5070032969994482,1.5053175093396398,-0.0016857876598084243,0.035332849966395144,0.03448995613649095,0.03617574379629933,0.9090908999578,0.957133687091704
p009,26,1.6,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,1.6,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.6,Q0,max_export_lp,1,1.6572322875094938,1.6635601884454563,0.006327900935962472,0.020933549531994545,0.024097499999975833,0.017769599064013257,0.9090909135419215,0.9579924706498744
p009,26,1.6,Q0,fairness_qp,1,1.5948810760742278,1.5998477535099163,0.00496667743568846,0.028260062745931624,0.030743401463775813,0.025776724028087436,0.9090909081565016,0.9576556175952917
p009,26,1.6,Q95,weighted_proportional,1,1.5070032970001674,1.5053175093439066,-0.0016857876562608176,0.03533284996486429,0.03448995613673389,0.036175743792994694,0.9090909089797482,0.9555975141060319
p009,26,1.6,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,1.6,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.6,Q95,max_export_lp,1,1.6572322873433465,1.6635601881341149,0.006327900790768393,0.020933549604615204,0.02409749999999948,0.01776959920923093,0.909090904895886,0.9562553637138783
p009,26,1.6,Q95,fairness_qp,1,1.5948810871865815,1.599847754208859,0.004966667022277438,0.028260077103354157,0.030743410614492872,0.02577674359221544,0.9090909094592401,0.9559972083177133
p009,26,1.7,Q0,weighted_proportional,1,1.5070032969994482,1.4269500000609059,-0.08005329693854235,0.07482250826493404,0.034795859795662874,0.11484915673420522,0.9090909128155967,0.9567784023594186
p009,26,1.7,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,1.7,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.7,Q0,max_export_lp,1,1.6572322875094938,1.6635601883010902,0.006327900791596397,0.020933549604180857,0.024097499999979094,0.01776959920838262,0.9090909058807733,0.9579924703994889
p009,26,1.7,Q0,fairness_qp,1,1.5948810760742278,1.5998035863420197,0.004922510267791891,0.030002989756408308,0.03246424489030425,0.027541734622512363,0.9090908897766501,0.9576511934748335
p009,26,1.7,Q95,weighted_proportional,1,1.5070032970001674,1.426950000005924,-0.08005329699424335,0.07482250829275515,0.034795859795633474,0.11484915678987682,0.9090909093495916,0.9553252871451764
p009,26,1.7,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,1.7,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.7,Q95,max_export_lp,1,1.6572322873433465,1.6635601892722944,0.006327901928947943,0.020933549035511638,0.024097499999985672,0.017769598071037604,0.9090908986739119,0.9562553652335816
p009,26,1.7,Q95,fairness_qp,1,1.5948810871865815,1.599803570688336,0.004922483501754504,0.03000300256473601,0.03246424431561325,0.02754176081385877,0.9090909030912661,0.9559938164757191
p009,26,1.74,Q0,weighted_proportional,1,1.5070032969994482,1.3963624137941808,-0.11064088320526744,0.09011630139829664,0.034795859795662874,0.1454367430009304,0.9090908956240888,0.9566399845969497
p009,26,1.74,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,1.74,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.74,Q0,max_export_lp,1,1.6572322875094938,1.6635601881283628,0.006327900618869009,0.020933549690535253,0.024097499999969824,0.017769599381100683,0.909090898138212,0.9579924701385575
p009,26,1.74,Q0,fairness_qp,1,1.5948810760742278,1.599822632616614,0.004941556542386261,0.029993466630611452,0.032464244901804565,0.027522688359418335,0.9090908983116162,0.9576512923167364
p009,26,1.74,Q95,weighted_proportional,1,1.5070032970001674,1.3963624138029846,-0.1106408831971828,0.0901163013942249,0.034795859795633474,0.1454367429928163,0.9090908975779186,0.9552192217837856
p009,26,1.74,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,1.74,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.74,Q95,max_export_lp,1,1.6572322873433465,1.6635601881032542,0.006327900759907745,0.020933549620043266,0.024097499999997232,0.017769599240089296,0.9090909049374322,0.9562553636574692
p009,26,1.74,Q95,fairness_qp,1,1.5948810871865815,1.599822631725323,0.004941544538741516,0.02999347204622682,0.03246424431559759,0.027522699776856053,0.9090908961286336,0.9559938923877163
p009,26,1.8,Q0,weighted_proportional,1,1.5070032969994482,1.3530300000013546,-0.1539732969980936,0.11178250829470973,0.034795859795662874,0.18876915679375658,0.9090908959670104,0.9564438159125824
p009,26,1.8,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,1.8,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.8,Q0,max_export_lp,1,1.6572322875094938,1.6635601881041893,0.006327900594695457,0.02093354970263434,0.02409749999998209,0.017769599405286583,0.9090908981550629,0.9579924701061504
p009,26,1.8,Q0,fairness_qp,1,1.5948810760742278,1.5998496761761039,0.004968600101876053,0.029979944856315048,0.032464244902843664,0.027495644805377015,0.9090908918100296,0.9576514329655523
p009,26,1.8,Q95,weighted_proportional,1,1.5070032970001674,1.353030000010855,-0.1539732969893124,0.1117825082902897,0.034795859795633474,0.18876915678494594,0.9090909212195355,0.9550688971095203
p009,26,1.8,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,1.8,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.8,Q95,max_export_lp,1,1.6572322873433465,1.6635601880757511,0.006327900732404634,0.020933549633792486,0.024097499999994873,0.017769599267590103,0.9090908973605846,0.956255363651896
p009,26,1.8,Q95,fairness_qp,1,1.5948810871865815,1.5998496737010148,0.004968586514433326,0.029979951058295925,0.032464244315512605,0.027495657801079244,0.9090908997245362,0.955994000083503
p009,26,1.9,Q0,weighted_proportional,1,1.5070032969994482,1.286891052631841,-0.22011224436760735,0.14485198197946658,0.034795859795662874,0.2549081041632703,0.9090908994212266,0.9561442265698276
p009,26,1.9,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,1.9,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,1.9,Q0,max_export_lp,1,1.6572322875094938,1.6635601880983188,0.006327900588825042,0.020933549705560175,0.024097499999972752,0.0177695994111476,0.9090908980960638,0.9579924700690597
p009,26,1.9,Q0,fairness_qp,1,1.5948810760742278,1.5998910408754872,0.00500996480125937,0.029959262506416312,0.03246424490285102,0.027454280105786655,0.9090908956467801,0.9576516480144445
p009,26,1.9,Q95,weighted_proportional,1,1.5070032970001674,1.286891052636721,-0.22011224436344645,0.1448519819773567,0.034795859795633474,0.25490810415907994,0.9090909001294037,0.9548393063345971
p009,26,1.9,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,1.9,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,1.9,Q95,max_export_lp,1,1.6572322873433465,1.6635601881761326,0.006327900832786115,0.020933549583549,0.02409749999994215,0.017769599167155845,0.9090908904584286,0.9562553637865134
p009,26,1.9,Q95,fairness_qp,1,1.5948810871865815,1.5998910391192196,0.00500995193263809,0.02995926834934815,0.032464244315667246,0.02745429238302905,0.9090908961975543,0.9559941648429683
p009,26,2.0,Q0,weighted_proportional,1,1.5070032969994482,1.2273660000125484,-0.2796372969868999,0.17461450828911287,0.034795859795662874,0.3144331567825629,0.9090909018430241,0.9558744161650142
p009,26,2.0,Q0,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908962882265,0.9577215947641374
p009,26,2.0,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p009,26,2.0,Q0,max_export_lp,1,1.6572322875094938,1.663560188236554,0.006327900727060243,0.020933549636443324,0.024097499999973543,0.01776959927291311,0.9090909058090294,0.9579924703238859
p009,26,2.0,Q0,fairness_qp,1,1.5948810760742278,1.5999283645431497,0.005047288468921884,0.029940600673198477,0.0324642449028822,0.02741695643873749,0.9090909032102493,0.957651842025911
p009,26,2.0,Q95,weighted_proportional,1,1.5070032970001674,1.2273660000024167,-0.27963729699775075,0.1746145082945089,0.034795859795633474,0.3144331567933843,0.9090909020724446,0.9546325215371768
p009,26,2.0,Q95,equal_kw_reduction,1,1.612487277003052,1.6191129314895896,0.006625654486537513,0.026007076998005307,0.029319904241274064,0.02269424975473655,0.9090908913876554,0.9560478569128167
p009,26,2.0,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p009,26,2.0,Q95,max_export_lp,1,1.6572322873433465,1.6635601881545885,0.006327900811242015,0.020933549594376908,0.024097499999997968,0.017769599188755848,0.9090909050010186,0.9562553637243547
p009,26,2.0,Q95,fairness_qp,1,1.5948810871865815,1.5999283589116853,0.005047271725103775,0.029940608452642202,0.03246424431519411,0.02741697259009029,0.9090909096693603,0.9559943134197852
p010,27,1.0,Q0,weighted_proportional,1,1.5070032969994482,1.5070032969994482,0.0,0.0,0.0,0.0,0.9090908986590723,0.9572374939891118
p010,27,1.0,Q0,equal_kw_reduction,1,1.612487277003052,1.612487277003052,0.0,0.0,0.0,0.0,0.9090909085411034,0.9577651340631068
p010,27,1.0,Q0,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090908983503695,0.955563065083861
p010,27,1.0,Q0,max_export_lp,1,1.6572322875094938,1.6572322875094938,0.0,0.0,0.0,0.0,0.9090908879931944,0.9580058048566669
p010,27,1.0,Q0,fairness_qp,1,1.5948810760742278,1.5948810760742278,0.0,0.0,0.0,0.0,0.9090908901901453,0.9577105026709762
p010,27,1.0,Q95,weighted_proportional,1,1.5070032970001674,1.5070032970001674,0.0,0.0,0.0,0.0,0.9090908975310804,0.9556770734851585
p010,27,1.0,Q95,equal_kw_reduction,1,1.612487277003052,1.612487277003052,0.0,0.0,0.0,0.0,0.9090908917775226,0.9560812375763708
p010,27,1.0,Q95,flat_level,1,1.1849636607191736,1.1849636607191736,0.0,0.0,0.0,0.0,0.9090909069966064,0.9543941331679278
p010,27,1.0,Q95,max_export_lp,1,1.6572322873433465,1.6572322873433465,0.0,0.0,0.0,0.0,0.9090909076611658,0.956265611819685
p010,27,1.0,Q95,fairness_qp,1,1.5948810871865815,1.5948810871865815,0.0,0.0,0.0,0.0,0.9090909102228547,0.9560392884682518
p010,27,1.1,Q0,weighted_proportional,1,1.5070032969994482,1.5048253003940382,-0.002177996605410071,0.004050755469743364,0.002961757167038278,0.005139753772448449,0.9090908964053099,0.9572196921893509
p010,27,1.1,Q0,equal_kw_reduction,1,1.612487277003052,1.6116777619129175,-0.0008095150901346049,0.0038668259902350783,0.0034620684451677833,0.004271583535302373,0.9090909025805307,0.9577533849268839
p010,27,1.1,Q0,flat_level,1,1.1849636607191736,1.1752862777655144,-0.009677382953659164,0.00845331647682954,0.0036146250000000033,0.013292007953659077,0.9090909026760763,0.9555048223420736
p010,27,1.1,Q0,max_export_lp,1,1.6572322875094938,1.6572322872795875,-2.2990631620700697e-10,7.77037514279209e-08,6.527379539655875e-10,7.781870457854341e-08,0.9090908953510605,0.9580058044363133
p010,27,1.1,Q0,fairness_qp,1,1.5948810760742278,1.5941500554008374,-0.0007310206733903701,0.002772101250156753,0.0024065909134615843,0.003137611586851921,0.9090908918753581,0.9577017505816332
p010,27,1.1,Q95,weighted_proportional,1,1.5070032970001674,1.5048253003923422,-0.00217799660782525,0.004050755470898173,0.002961757166985539,0.005139753774810808,0.9090908949463158,0.9556634326437511
p010,27,1.1,Q95,equal_kw_reduction,1,1.612487277003052,1.6116777619129175,-0.0008095150901346049,0.0038668259902350783,0.0034620684451677833,0.004271583535302373,0.9090908998178062,0.9560722335810936
p010,27,1.1,Q95,flat_level,1,1.1849636607191736,1.1752862777655144,-0.009677382953659164,0.00845331647682954,0.0036146250000000033,0.013292007953659077,0.9090908988892676,0.954349476205768
p010,27,1.1,Q95,max_export_lp,1,1.6572322873433465,1.6572322871995095,-1.4383694235675648e-10,5.0585728885994656e-08,8.125000741654453e-10,5.065764727141264e-08,0.9090909075398645,0.9562656115919753
p010,27,1.1,Q95,fairness_qp,1,1.5948810871865815,1.5941500685398227,-0.0007310186467588409,0.002772098436412389,0.0024065891130263632,0.0031376077597918646,0.9090909011560001,0.9560325805665273
p010,27,1.2,Q0,weighted_proportional,1,1.5070032969994482,1.50218677329441,-0.004816523705038156,0.008299606837595234,0.0058913449850761836,0.010707868690114284,0.9090909040505751,0.95719992223935
p010,27,1.2,Q0,equal_kw_reduction,1,1.612487277003052,1.610373210771992,-0.002114066231060141,0.007964099797217697,0.006907066681687578,0.009021132912747818,0.9090909123418109,0.95773962060615
p010,27,1.2,Q0,flat_level,1,1.1849636607191736,1.1640520224119129,-0.020911638307260727,0.017685069153630304,0.0072292499999999996,0.02814088830726061,0.9090909013338572,0.9554390122172264
p010,27,1.2,Q0,max_export_lp,1,1.6572322875094938,1.6572322870985217,-4.109721452039139e-10,1.388774789803232e-07,1.8378567522014944e-09,1.3908296505292517e-07,0.9090909026991781,0.9580058041311021
p010,27,1.2,Q0,fairness_qp,1,1.5948810760742278,1.5932139217313688,-0.001667154342859023,0.00549483979177346,0.0046612626153972395,0.006328416963202915,0.9090908939269714,0.957692507153721
p010,27,1.2,Q95,weighted_proportional,1,1.5070032970001674,1.5021867732943965,-0.004816523705770903,0.008299606837946621,0.005891344985061164,0.010707868690832078,0.9090909014560353,0.9556482837696985
p010,27,1.2,Q95,equal_kw_reduction,1,1.612487277003052,1.610373210771992,-0.002114066231060141,0.007964099797217697,0.006907066681687578,0.009021132912747818,0.9090909112393998,0.9560616855797722
p010,27,1.2,Q95,flat_level,1,1.1849636607191736,1.1640520224119129,-0.020911638307260727,0.017685069153630304,0.0072292499999999996,0.02814088830726061,0.9090908957978925,0.9542990168366393
p010,27,1.2,Q95,max_export_lp,1,1.6572322873433465,1.6572322880302495,6.869029789413617e-10,2.372187995255807e-07,0.0,2.315984776756798e-07,0.9090909009653455,0.956265612740755
p010,27,1.2,Q95,fairness_qp,1,1.5948810871865815,1.5932139216714758,-0.0016671655151057063,0.005494844888740061,0.004661262131187182,0.0063284276462929395,0.9090909123407761,0.9560254961463241
p010,27,1.3,Q0,weighted_proportional,1,1.5070032969994482,1.4991007634442055,-0.00790253355524273,0.012737764565990446,0.00878649778836903,0.01668903134361186,0.9090909111425464,0.9571782483350204
p010,27,1.3,Q0,equal_kw_reduction,1,1.612487277003052,1.6085644830855081,-0.00392279391754391,0.012296076478856659,0.010334679520084697,0.01425747343762862,0.9090909098080997,0.9577238038757955
p010,27,1.3,Q0,flat_level,1,1.1849636607191736,1.1511589198748342,-0.033804740844339376,0.027746245422169684,0.010843875000000003,0.044648615844339365,0.9090908998625619,0.9553651360236389
p010,27,1.3,Q0,max_export_lp,1,1.6572322875094938,1.6572322870221858,-4.873079717526707e-10,1.6456919012063477e-07,2.1869625624337807e-09,1.6481284407761712e-07,0.9090909026277503,0.9580058039805819
p010,27,1.3,Q0,fairness_qp,1,1.5948810760742278,1.592128556434068,-0.0027525196401598784,0.00812768873628418,0.006751428912164105,0.0095039485563641,0.9090908962197225,0.9576830353296837
p010,27,1.3,Q95,weighted_proportional,1,1.5070032970001674,1.4991007634427087,-0.007902533557458735,0.012737764567044263,0.008786497788314813,0.016689031345773712,0.9090909036846108,0.9556316759274535
p010,27,1.3,Q95,equal_kw_reduction,1,1.612487277003052,1.6085644830855081,-0.00392279391754391,0.012296076478856659,0.010334679520084697,0.01425747343762862,0.9090909031051847,0.9560495649683365
p010,27,1.3,Q95,flat_level,1,1.1849636607191736,1.1511589198748342,-0.033804740844339376,0.027746245422169684,0.010843875000000003,0.044648615844339365,0.9090908959635388,0.9542423723536159
p010,27,1.3,Q95,max_export_lp,1,1.6572322873433465,1.6572322882211366,8.777900628587076e-10,3.017264199769282e-07,0.0,2.99430562961632e-07,0.9090908935552171,0.9562656130105637
p010,27,1.3,Q95,fairness_qp,1,1.5948810871865815,1.5921285509913297,-0.0027525361952518423,0.008127699567271603,0.00675143146964571,0.009503967664897498,0.9090909092927255,0.9560182365333741
p010,27,1.4,Q0,weighted_proportional,1,1.5070032969994482,1.4955812563095328,-0.01142204068991548,0.017356121029951578,0.011645100684993848,0.02306714137490931,0.9090908942083098,0.957154738457934
p010,27,1.4,Q0,equal_kw_reduction,1,1.612487277003052,1.6062404863738597,-0.006246790629192311,0.016867919775658442,0.013744524461062342,0.019991315090254543,0.9090909005214928,0.9577058893235886
p010,27,1.4,Q0,flat_level,1,1.1849636607191736,1.1466226810481521,-0.03834097967102146,0.03119309490102022,0.0120226050655095,0.05036358473653094,0.9090909022777414,0.9553394756569616
p010,27,1.4,Q0,max_export_lp,1,1.6572322875094938,1.6572322870168046,-4.926892227530288e-10,1.663052361295693e-07,2.156898899069448e-09,1.6655158069714404e-07,0.9090909101229119,0.9580058039557418
p010,27,1.4,Q0,fairness_qp,1,1.5948810760742278,1.59094772137267,-0.003933354701557867,0.010636185303625818,0.008669507952846864,0.012602862654404773,0.9090909018416673,0.957673576908411
p010,27,1.4,Q95,weighted_proportional,1,1.5070032970001674,1.4955812563069206,-0.011422040693246815,0.017356121031528435,0.011645100684905034,0.02306714137815184,0.9090909054368782,0.9556136612641852
p010,27,1.4,Q95,equal_kw_reduction,1,1.612487277003052,1.6062404863738597,-0.006246790629192311,0.016867919775658442,0.013744524461062342,0.019991315090254543,0.9090909077173969,0.9560358369744144
p010,27,1.4,Q95,flat_level,1,1.1849636607191736,1.1466226810481521,-0.03834097967102146,0.03119309490102022,0.0120226050655095,0.05036358473653094,0.9090909104600201,0.9542226972444122
p010,27,1.4,Q95,max_export_lp,1,1.6572322873433465,1.6572322875535912,2.102447105301053e-10,8.349251974417837e-08,3.472287790629025e-09,8.338739733784739e-08,0.9090909003544073,0.9562656120981141
p010,27,1.4,Q95,fairness_qp,1,1.5948810871865815,1.5909477245867418,-0.003933362599839674,0.010636193309599064,0.008669512009679272,0.012602874609518856,0.9090908912255999,0.9560109876204769
p010,27,1.5,Q0,weighted_proportional,1,1.5070032969994482,1.4916430688020268,-0.015360228197421444,0.022145308390400045,0.014465194291689302,0.02982542248911079,0.9090909144351172,0.9571294636994632
p010,27,1.5,Q0,equal_kw_reduction,1,1.612487277003052,1.603387976057946,-0.009099300945106137,0.02168579526754937,0.017136144794996346,0.026235445740102392,0.9090909002632188,0.9576858228745756
p010,27,1.5,Q0,flat_level,1,1.1849636607191736,1.1466226810481521,-0.03834097967102146,0.03119309490102022,0.0120226050655095,0.05036358473653094,0.9090909022777414,0.9553394756569616
p010,27,1.5,Q0,max_export_lp,1,1.6572322875094938,1.6572322870161118,-4.933820019203949e-10,1.66888287893123e-07,2.999110400997429e-09,1.6713497881341854e-07,0.9090909025907978,0.9580058039667242
p010,27,1.5,Q0,fairness_qp,1,1.5948810760742278,1.589720199488966,-0.005160876585261764,0.012993468731742959,0.010413030435858846,0.015573907024373812,0.9090908959885312,0.9576643405906913
p010,27,1.5,Q95,weighted_proportional,1,1.5070032970001674,1.4916430688151527,-0.015360228185014702,0.02214530838458027,0.014465194292072894,0.029825422477087648,0.9090908923014457,0.955594294210258
