Setting,Date,Control,Delivery (MWh),Authorization (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals
PV050,2013-01-12,No feedback,2.9119585190352595,4.033121681051771,1.121163162016512,-4.354652267087272,0
PV050,2013-01-12,Previous-day persistence,2.5066384491781983,3.2451054818912057,0.738467032713007,-4.757735823474664,0
PV050,2013-01-13,ECF,2.1638544326750218,3.9951115191756346,1.8312570865006128,-3.196125885088267,9
PV050,2013-01-13,Equal-total control,2.0419295303836034,3.759463079658988,1.717533549275385,-3.3169945057161314,0
PV050,2013-01-13,No feedback,2.0419451498378374,3.79774407232332,1.7557989224854826,-3.316978818255333,0
PV050,2013-01-13,Previous-day persistence,1.493592849396566,2.5843418542449577,1.0907490048483917,-3.863452607326026,0
PV050,2013-01-14,ECF,3.2171926979474703,3.9385353935175536,0.7213426955700829,-1.374369690511333,10
PV050,2013-01-14,Equal-total control,3.257820189246046,4.075370231043925,0.8175500417978788,-1.334281379189125,0
PV050,2013-01-14,No feedback,3.258508128569514,4.076089043783405,0.817580915213891,-1.3336012358349623,0
PV050,2013-01-14,Previous-day persistence,2.140495819351254,2.4237092476195645,0.2832134282683103,-2.447542902464069,0
PV050,2013-01-15,ECF,3.7051259848629763,4.032709995236368,0.32758401037339147,-0.7930281302651718,8
PV050,2013-01-15,Equal-total control,3.6835187498195046,4.01301636033517,0.329497610515665,-0.8141077254946831,0
PV050,2013-01-15,No feedback,3.6835177101841223,4.013013913239317,0.3294962030551946,-0.8141087469948248,0
PV050,2013-01-15,Previous-day persistence,2.9517717329421123,3.061883584132285,0.11011185119017317,-1.540669405821575,0
PV050,2013-01-16,ECF,3.6642265360926833,4.064529198509552,0.40030266241686896,-1.4547151142277428,9
PV050,2013-01-16,Equal-total control,3.668974130029964,4.07464732597402,0.40567319594405515,-1.4500307327658952,0
PV050,2013-01-16,No feedback,3.6689828351363625,4.074734306959721,0.4057514718233593,-1.4500219343196061,0
PV050,2013-01-16,Previous-day persistence,2.958552300053249,3.1386972509944884,0.18014495094123933,-2.1550160388057567,0
PV050,2013-01-17,ECF,3.7516456302187944,4.1940930945929,0.4424474643741063,-2.164961790577233,5
PV050,2013-01-17,Equal-total control,3.7546872182933466,4.208349039056078,0.4536618207627319,-2.16197439051466,0
PV050,2013-01-17,No feedback,3.754693899651506,4.208356268601594,0.453662368950088,-2.1619677994574453,0
PV050,2013-01-17,Previous-day persistence,3.2547483303388285,3.475510695702602,0.22076236536377333,-2.658266760794481,0
PV050,2013-01-18,ECF,3.447009563624587,4.134127170679309,0.687117607054722,-6.0887819980886615,3
PV050,2013-01-18,Equal-total control,3.444243096473733,4.128522016044629,0.6842789195708954,-6.091546562748497,0
PV050,2013-01-18,No feedback,3.444250717853171,4.132326340124471,0.6880756222712996,-6.091538855436335,0
PV050,2013-01-18,Previous-day persistence,3.025667722927686,3.445348786010931,0.4196810630832452,-6.508370513811806,0
PV050,2013-01-19,ECF,2.6071585877519765,4.056659647781787,1.449501060029811,-2.4827601039857523,8
PV050,2013-01-19,Equal-total control,2.4933231170770984,3.8744070182874313,1.3810839012103329,-2.595339520927426,0
PV050,2013-01-19,No feedback,2.493676113348479,3.928463984771524,1.4347878714230458,-2.5949858381612443,0
PV050,2013-01-19,Previous-day persistence,2.1264475057713996,2.9953650194832786,0.8689175137118792,-2.960334142557067,0
PV050,2013-01-20,ECF,1.6171522142211368,3.714137931585954,2.0969857173648174,-3.3283725697580144,8
PV050,2013-01-20,Equal-total control,1.6040193876967823,3.7234577946454013,2.119438406948619,-3.3414439020250466,0
PV050,2013-01-20,No feedback,1.6051119656649828,3.7346922602125554,2.129580294547573,-3.3403539091788392,0
PV050,2013-01-20,Previous-day persistence,1.2288508256099635,2.3304020074182583,1.1015511818082953,-3.715410170549695,0
PV050,2013-01-21,ECF,3.476862674749748,3.9274918957205416,0.4506292209707933,-1.384103143816418,5
PV050,2013-01-21,Equal-total control,3.4644353884093047,3.94959456127272,0.4851591728634153,-1.396166584082868,0
PV050,2013-01-21,No feedback,3.4644336461542755,3.9495928527318216,0.4851592065775456,-1.3961683107164862,0
PV050,2013-01-21,Previous-day persistence,1.9189355784227042,1.9540707955408532,0.035135217118149,-2.931934869312993,0
PV050,2013-01-22,ECF,2.7479937898464075,3.6757424548413837,0.927748664994976,-2.942349003355242,8
PV050,2013-01-22,Equal-total control,2.7180190377494937,3.5279359836527053,0.8099169459032116,-2.9720975097439104,0
PV050,2013-01-22,No feedback,2.7180166367754235,3.528431103390805,0.8104144666153816,-2.9720999036240174,0
PV050,2013-01-22,Previous-day persistence,2.25160084213536,2.864153052318126,0.6125522101827654,-3.4361554570244555,0
PV050,2013-01-23,ECF,2.6533391907123804,4.0309947973413305,1.37765560662895,-2.1742779605313647,7
PV050,2013-01-23,Equal-total control,2.6146185035855822,4.081077718880286,1.4664592152947038,-2.2125942246946466,0
PV050,2013-01-23,No feedback,2.6177385867257614,4.09454485744805,1.476806270722288,-2.2094884568781628,0
PV050,2013-01-23,Previous-day persistence,2.1296073813202225,3.074101010806503,0.9444936294862802,-2.6957027091561176,0
PV050,2013-01-24,ECF,3.6104857473789345,4.202162111355888,0.5916763639769523,-1.406945276612594,6
PV050,2013-01-24,Equal-total control,3.6148364097071726,4.243975002130341,0.6291385924231694,-1.402748139380139,0
PV050,2013-01-24,No feedback,3.614839339723326,4.243979334888881,0.6291399951655543,-1.4027452334443384,0
PV050,2013-01-24,Previous-day persistence,2.7754044547879024,3.0343978151042794,0.25899336031637715,-2.236992085159993,0
PV050,2013-01-25,ECF,3.545961278379153,3.8836829757405376,0.3377216973613848,-2.481103304526789,4
PV050,2013-01-25,Equal-total control,3.5560505092402135,3.901399849777513,0.34534934053729965,-2.4711554356214664,0
PV050,2013-01-25,No feedback,3.5560462507884436,3.9013955018939246,0.345349251105481,-2.4711596495567694,0
PV050,2013-01-25,Previous-day persistence,2.7184113732970543,2.847456128936167,0.12904475563911222,-3.303081375850842,0
PV050,2013-04-02,ECF,3.062249125468595,3.6238392803208415,0.5615901548522464,-1.6890672396558293,3
PV050,2013-04-02,Equal-total control,3.0535278124807723,3.6010746413124464,0.5475468288316738,-1.6978249334535462,0
PV050,2013-04-02,No feedback,3.053544088363866,3.601090565967337,0.5475464776034706,-1.6978088213713123,0
PV050,2013-04-02,Previous-day persistence,2.5004691265850503,2.578244722598865,0.07777559601381467,-2.247523716935298,0
PV050,2013-04-03,ECF,1.2088303195309842,3.8592633876454867,2.650433068114503,-3.9590912372203624,8
PV050,2013-04-03,Equal-total control,1.1857237456466558,3.698124871510112,2.512401125863456,-3.9819894912170084,0
PV050,2013-04-03,No feedback,1.1857660007745296,3.732332445318459,2.546566444543929,-3.9819471170718126,0
PV050,2013-04-03,Previous-day persistence,1.0996104206273793,2.8341030644476275,1.7344926438202477,-4.0675623184198155,0
PV050,2013-04-04,ECF,2.0992295423229907,3.806057422099423,1.7068278797764322,-3.107346246423499,6
PV050,2013-04-04,Equal-total control,2.1027840992106652,3.817396117907631,1.7146120186969656,-3.1038447934002393,0
PV050,2013-04-04,No feedback,2.1027836073571837,3.81752973556963,1.7147461282124459,-3.1038452795708134,0
PV050,2013-04-04,Previous-day persistence,1.0480736012294076,1.2489737907064207,0.20090018947701296,-4.153714242772032,0
PV050,2013-04-09,ECF,2.626678276195964,3.9797866847429937,1.3531084085470297,-2.420822655457582,9
PV050,2013-04-09,Equal-total control,2.434321160828318,3.661735521726361,1.2274143608980435,-2.6109791666257998,0
PV050,2013-04-09,No feedback,2.4343150863776657,3.663031368653672,1.2287162822760067,-2.6109851606884646,0
PV050,2013-04-09,Previous-day persistence,2.0653268899450015,2.6969371680311163,0.6316102780861148,-2.9774514744828693,0
PV050,2013-04-10,ECF,3.4974047444388767,4.096001077191381,0.5985963327525035,-1.4469872644975388,6
PV050,2013-04-10,Equal-total control,3.4942136495804474,4.093175855420366,0.5989622058399184,-1.4501228613407149,0
PV050,2013-04-10,No feedback,3.4942069925058483,4.093168644549049,0.5989616520432012,-1.4501294074942495,0
PV050,2013-04-10,Previous-day persistence,2.786723337529147,2.891052449855673,0.10432911232652531,-2.1535669964219215,0
PV050,2013-04-14,ECF,3.124642982860884,3.7112721606295977,0.5866291777687143,-1.8656424518220134,4
PV050,2013-04-14,Equal-total control,3.1260646065731583,3.7132392584116793,0.5871746518385208,-1.864249824604139,0
PV050,2013-04-14,No feedback,3.1260655301517373,3.71324045245194,0.587174922300203,-1.8642489214012137,0
PV050,2013-04-14,Previous-day persistence,2.5794453957982997,2.6340535179691122,0.0546081221708126,-2.4062917652458258,0
PV050,2013-04-15,ECF,2.853216444191389,3.802564859951957,0.9493484157605679,-2.140872382259475,5
PV050,2013-04-15,Equal-total control,2.8579864141647784,3.8271860981699506,0.9691996840051721,-2.1363055920170724,0
PV050,2013-04-15,No feedback,2.8579943717741325,3.8271946064360503,0.969200234661918,-2.1362977191043617,0
PV050,2013-04-15,Previous-day persistence,2.436775009702647,2.817856048767711,0.3810810390650643,-2.554182712840557,0
PV050,2013-04-22,ECF,2.608050901336962,3.7334727628181064,1.1254218614811444,-2.8860189342109743,7
PV050,2013-04-22,Equal-total control,2.6201844237616183,3.7450385378680995,1.1248541141064816,-2.8737961351595476,0
PV050,2013-04-22,No feedback,2.6452387751254927,3.7842989241149345,1.1390601489894419,-2.849046637124216,0
PV050,2013-04-22,Previous-day persistence,2.1665683044219124,2.616867936382606,0.4502996319606935,-3.3243996142980716,0
PV050,2013-04-28,ECF,2.9436420680759228,3.6376053470762164,0.6939632790002932,-2.328275728625863,2
PV050,2013-04-28,Equal-total control,2.9431542080450375,3.6373095196725114,0.6941553116274732,-2.3287593010153134,0
PV050,2013-04-28,No feedback,2.943153998353933,3.6373093590993237,0.6941553607453907,-2.3287595079002,0
PV050,2013-04-28,Previous-day persistence,2.513299723846529,2.552746258572803,0.0394465347262742,-2.754888776780839,0
PV050,2013-04-29,ECF,2.988534078750206,3.6805422177066136,0.6920081389564081,-2.069915798849779,2
PV050,2013-04-29,Equal-total control,2.9884643796100168,3.6806844754014705,0.6922200957914538,-2.069983106563081,0
PV050,2013-04-29,No feedback,2.988468986251144,3.680689319944994,0.6922203336938502,-2.0699785444084857,0
PV050,2013-04-29,Previous-day persistence,2.509567362891718,2.5563783984105104,0.04681103551879244,-2.5445424492638704,0
PV050,2013-04-30,ECF,2.353623364651975,3.629447685404232,1.275824320752258,-2.7278217517615064,5
PV050,2013-04-30,Equal-total control,2.327715962415258,3.637144114658216,1.3094281522429576,-2.753479812904869,0
PV050,2013-04-30,No feedback,2.3335528344886964,3.6754435643009438,1.3418907298122478,-2.7476935162256675,0
PV050,2013-04-30,Previous-day persistence,1.9823369549204037,2.55574151144828,0.5734045565278763,-3.096441068400101,0
PV050,2013-05-01,ECF,2.775842714519228,3.7251159909450307,0.9492732764258027,-2.345677977561533,4
PV050,2013-05-01,Equal-total control,2.77969388753532,3.7336368909191666,0.953943003383847,-2.3418140980155084,0
PV050,2013-05-01,No feedback,2.7796906527768117,3.733634255474046,0.9539436026972345,-2.341817318533801,0
PV050,2013-05-01,Previous-day persistence,2.0366347275525625,2.156941362964173,0.12030663541161074,-3.0787539732328555,0
PV050,2013-05-06,ECF,2.752598676597644,3.5282168322256826,0.7756181556280387,-2.854150214125039,5
PV050,2013-05-06,Equal-total control,2.742400112602926,3.510264417805579,0.7678643052026528,-2.8642762040719427,0
PV050,2013-05-06,No feedback,2.7423963627168693,3.510260926306491,0.7678645635896217,-2.86427992010678,0
PV050,2013-05-06,Previous-day persistence,2.1091322661576806,2.198521277580209,0.08938901142252866,-3.4928217401294868,0
PV050,2013-05-07,ECF,2.5050208802502056,3.648933277859625,1.1439123976094194,-3.0505083655556686,2
PV050,2013-05-07,Equal-total control,2.5000200064406277,3.6629733334968244,1.1629533270561967,-3.0554807488492344,0
PV050,2013-05-07,No feedback,2.5000216398789474,3.6629736171944476,1.1629519773155004,-3.05547914135033,0
PV050,2013-05-07,Previous-day persistence,2.1274044565503196,2.532989476074863,0.4055850195245434,-3.425270411234621,0
PV050,2013-05-08,ECF,2.5611309773035167,3.7250468733107835,1.1639158960072673,-2.8968541986686684,4
PV050,2013-05-08,Equal-total control,2.5201242950908016,3.7390287734427226,1.218904478351921,-2.9371667034759916,0
PV050,2013-05-08,No feedback,2.5201329732480913,3.7390372718207106,1.2189042985726195,-2.937158107619675,0
PV050,2013-05-08,Previous-day persistence,2.0009623937228964,2.430383257817574,0.4294208640946778,-3.453146731256357,0
PV050,2013-05-09,ECF,2.835453190090192,3.7154540347956235,0.880000844705432,-2.5405856176329715,8
PV050,2013-05-09,Equal-total control,2.819412198947883,3.7165526039277816,0.8971404049798988,-2.556525059620595,0
PV050,2013-05-09,No feedback,2.819424301173547,3.716565403864403,0.8971411026908556,-2.5565131193965307,0
PV050,2013-05-09,Previous-day persistence,2.101403357814765,2.2194257995200397,0.11802244170527487,-3.269289567886699,0
PV050,2013-05-10,ECF,2.752154569361106,3.576564937626171,0.8244103682650652,-2.5075543173021417,4
PV050,2013-05-10,Equal-total control,2.749423943816957,3.5715102178351974,0.8220862740182404,-2.510258068951053,0
PV050,2013-05-10,No feedback,2.74942073079159,3.5715076958150784,0.8220869650234881,-2.5102612445011556,0
PV050,2013-05-10,Previous-day persistence,2.23261099819001,2.2814428941323657,0.04883189594235565,-3.0228594870506225,0
PV050,2013-05-11,ECF,2.1360775017961355,4.0365879280705705,1.900510426274435,-3.572995283333339,8
PV050,2013-05-11,Equal-total control,2.0028993877772243,3.8012958540188855,1.7983964662416616,-3.7049974580663747,0
PV050,2013-05-11,No feedback,2.002897915081858,3.8012946961555274,1.7983967810736687,-3.7049989115663493,0
PV050,2013-05-11,Previous-day persistence,1.6993156253680695,2.5164594749784768,0.8171438496104071,-4.006773916896232,0
PV050,2013-05-12,ECF,2.9613337257503636,4.083436589591509,1.1221028638411448,-2.6424323971234753,6
PV050,2013-05-12,Equal-total control,2.9687560632160914,4.117506262211839,1.1487501989957476,-2.6350786865488116,0
PV050,2013-05-12,No feedback,2.9687581703428343,4.117508013946904,1.1487498436040688,-2.6350766041322213,0
PV050,2013-05-12,Previous-day persistence,2.0809383386587985,2.2880114986926277,0.20707316003382942,-3.5171817388566486,0
PV050,2013-05-16,ECF,2.6516759861222226,3.7030758443552707,1.051399858233048,-3.3586781082727617,3
PV050,2013-05-16,Equal-total control,2.571486257850609,3.5864461675881234,1.014959909737514,-3.4379055450222484,0
PV050,2013-05-16,No feedback,2.5714852775242045,3.58644462004429,1.0149593425200862,-3.437906510091078,0
PV050,2013-05-16,Previous-day persistence,2.106966751874908,2.2445306275281407,0.13756387565323258,-3.8986466899552012,0
PV050,2013-05-17,ECF,2.722293620429325,3.5929286724634513,0.8706350520341268,-3.4532341801735456,3
PV050,2013-05-17,Equal-total control,2.7199818054283367,3.589845984032815,0.8698641786044784,-3.4555250835240217,0
PV050,2013-05-17,No feedback,2.7199842728363968,3.58984785562971,0.8698635827933134,-3.455522629709434,0
PV050,2013-05-17,Previous-day persistence,2.2807243330314355,2.3226563808635214,0.04193204783208513,-3.891859376245846,0
PV050,2013-05-18,ECF,2.7027715542382236,3.5459719539533188,0.843200399715095,-3.728877527482751,2
PV050,2013-05-18,Equal-total control,2.702693544075972,3.547055780149816,0.844362236073844,-3.7289471968879586,0
PV050,2013-05-18,No feedback,2.7026920560493735,3.5470541085804976,0.8443620525311242,-3.728948670275162,0
PV050,2013-05-18,Previous-day persistence,2.149990757848691,2.1930871053825176,0.04309634753382635,-4.277296172382828,0
PV050,2013-05-19,ECF,2.6487220630173463,3.5209073740443806,0.8721853110270339,-4.041455129608145,4
PV050,2013-05-19,Equal-total control,2.646623891084594,3.5218906613043703,0.8752667702197765,-4.04351606601908,0
PV050,2013-05-19,No feedback,2.6466081425734247,3.521874247762804,0.8752661051893795,-4.043531621885964,0
PV050,2013-05-19,Previous-day persistence,2.12910462318228,2.1890776283742674,0.059973005191987214,-4.557277605643649,0
PV050,2013-05-20,ECF,2.540165497466348,3.4506565048990643,0.9104910074327159,-4.126881956163434,3
PV050,2013-05-20,Equal-total control,2.5333410604932416,3.4509261758389274,0.9175851153456857,-4.133516299722307,0
PV050,2013-05-20,No feedback,2.53333431654726,3.450918281405212,0.9175839648579522,-4.133522953883848,0
PV050,2013-05-20,Previous-day persistence,2.019766323777708,2.1168316510764806,0.09706532729877264,-4.643339448381536,0
PV050,2013-05-21,ECF,2.631946962644034,3.656313563874973,1.024366601230939,-3.6555626603784703,6
PV050,2013-05-21,Equal-total control,2.538019589470986,3.513173871276517,0.9751542818055314,-3.7487313961887736,0
PV050,2013-05-21,No feedback,2.538019915062806,3.513173984854725,0.9751540697919184,-3.7487310806144873,0
PV050,2013-05-21,Previous-day persistence,2.07775397756474,2.1842647192134406,0.10651074164870034,-4.2061163236210595,0
PV050,2013-05-22,ECF,1.3412677803657154,3.568736727875881,2.227468947510165,-5.961617980747944,5
PV050,2013-05-22,Equal-total control,1.3170415249267,3.5505583876812006,2.2335168627545,-5.985585353282705,0
PV050,2013-05-22,No feedback,1.317042492182027,3.550557940878054,2.2335154486960276,-5.985584398807736,0
PV050,2013-05-22,Previous-day persistence,1.185006814742832,2.349686693551017,1.1646798788081845,-6.117108053482742,0
PV050,2013-05-23,ECF,0.9918310288324933,3.6073519566455814,2.615520927813088,-6.420400404340187,11
PV050,2013-05-23,Equal-total control,1.0094951353812804,3.680751622954792,2.6712564875735114,-6.402730072398867,0
PV050,2013-05-23,No feedback,1.0149010266028533,3.721252059595478,2.7063510329926244,-6.397341970478168,0
PV050,2013-05-23,Previous-day persistence,0.6514484048200303,1.2485617850496822,0.5971133802296517,-6.759748220399704,0
PV050,2013-05-24,ECF,2.3676691823826332,3.9164011769033555,1.5487319945207223,-4.513247574283602,7
PV050,2013-05-24,Equal-total control,2.3622398410014034,3.929462408192297,1.5672225671908933,-4.5186028116084715,0
PV050,2013-05-24,No feedback,2.3622420923383283,3.929465472828859,1.5672233804905304,-4.518600583948968,0
PV050,2013-05-24,Previous-day persistence,0.9773550531667152,1.1260069498625576,0.14865189669584222,-5.895380158240742,0
PV050,2013-05-25,ECF,2.3758385098782786,3.478138736773704,1.1023002268954256,-4.32301910844925,5
PV050,2013-05-25,Equal-total control,2.4020558560313177,3.5350189121492797,1.132963056117962,-4.297145136276063,0
PV050,2013-05-25,No feedback,2.4020737190086514,3.5350380303189777,1.1329643113103263,-4.297127455962246,0
PV050,2013-05-25,Previous-day persistence,1.8175975955874475,1.9886458372178883,0.17104824163044124,-4.878357889825922,0
PV050,2013-05-26,ECF,2.535322125065786,3.4184587572834007,0.8831366322176144,-4.287113362911245,6
PV050,2013-05-26,Equal-total control,2.5825739154572633,3.480698107985712,0.8981241925284491,-4.240328243907697,0
PV050,2013-05-26,No feedback,2.582580639596112,3.4807040541563037,0.8981234145601912,-4.240321576407466,0
PV050,2013-05-26,Previous-day persistence,1.9971279361827832,2.045618545958261,0.04849060977547807,-4.821765802369997,0
PV050,2013-05-27,ECF,1.912776533205045,3.6707768846557327,1.7580003514506872,-5.183233124910218,10
PV050,2013-05-27,Equal-total control,1.6452665699824558,3.4757405965977,1.8304740266152444,-5.447848615592182,0
PV050,2013-05-27,No feedback,1.645261293240743,3.4757328057166723,1.8304715124759294,-5.447853842969592,0
PV050,2013-05-27,Previous-day persistence,1.3281572645624,2.1449135227759135,0.8167562582135137,-5.763439126862926,0
PV050,2013-05-28,ECF,2.0476851743644517,3.8906214346463237,1.8429362602818724,-4.540049623854778,6
PV050,2013-05-28,Equal-total control,2.007234622152554,3.8996773792576787,1.892442757105124,-4.579966381731681,0
PV050,2013-05-28,No feedback,2.0072328212286044,3.8996748166742536,1.8924419954456497,-4.579968163493321,0
PV050,2013-05-28,Previous-day persistence,1.4931234261800166,2.064803097699487,0.5716796715194701,-5.091493414884668,0
PV050,2013-05-29,ECF,2.6329467646816767,3.889450256329053,1.2565034916473765,-3.5185472217545373,6
PV050,2013-05-29,Equal-total control,2.4828637258474986,3.714258127331827,1.231394401484328,-3.66706226010752,0
PV050,2013-05-29,No feedback,2.4828570830123553,3.7142507478218363,1.2313936648094808,-3.6670688253541934,0
PV050,2013-05-29,Previous-day persistence,1.8091349473400695,1.9658231033181712,0.15668815597810154,-4.336783653067363,0
PV050,2013-05-30,ECF,2.846819118180918,3.9515823556542786,1.104763237473361,-3.236278470753612,3
PV050,2013-05-30,Equal-total control,2.8492796675109275,3.954928910852263,1.1056492433413356,-3.233875651336085,0
PV050,2013-05-30,No feedback,2.849286330976086,3.954936371396318,1.1056500404202327,-3.2338690798566394,0
PV050,2013-05-30,Previous-day persistence,2.4099129952712133,2.5674702576889388,0.1575572624177252,-3.6693627345626125,0
PV050,2013-05-31,ECF,2.5332990827521105,3.519884791108212,0.986585708356102,-3.2841239488792144,5
PV050,2013-05-31,Equal-total control,2.5459301596328454,3.543814881781828,0.9978847221489824,-3.271664738494052,0
PV050,2013-05-31,No feedback,2.5459395334531463,3.5438237458266046,0.9978842123734581,-3.271655460036343,0
PV050,2013-05-31,Previous-day persistence,2.05503299726559,2.117401153784619,0.062368156519029244,-3.7588488527400736,0
PV050,2013-06-01,ECF,1.713800324161932,3.46866685105983,1.7548665268978985,-4.683555123788203,6
PV050,2013-06-01,Equal-total control,1.6925660259940778,3.4225557081079057,1.7299896821138283,-4.704380375681311,0
PV050,2013-06-01,No feedback,1.6925732418679118,3.4225629525560115,1.7299897106881,-4.70437323109264,0
PV050,2013-06-01,Previous-day persistence,1.4471314136875306,2.1074510571349503,0.6603196434474197,-4.9484017960558555,0
PV050,2013-06-02,ECF,0.438878676821531,3.8080423681969164,3.3691636913753857,-7.79027562684344,6
PV050,2013-06-02,Equal-total control,0.41999560002244196,3.699608129705239,3.2796125296827974,-7.8090912161439805,0
PV050,2013-06-02,No feedback,0.41999487399249363,3.6996061419957185,3.2796112680032246,-7.809091939438892,0
PV050,2013-06-02,Previous-day persistence,0.18506558382285312,1.6476452137765691,1.462579629953716,-8.044111476216969,0
PV050,2013-06-03,ECF,2.4592471136647918,3.6571064084903293,1.1978592948255375,-4.659259316664599,7
PV050,2013-06-03,Equal-total control,2.452513218494292,3.674468621411651,1.221955402917359,-4.665949675193597,0
PV050,2013-06-03,No feedback,2.452513952570242,3.674469587650818,1.221955635080576,-4.665948951365525,0
PV050,2013-06-03,Previous-day persistence,0.4168408749820619,0.4623269274660229,0.04548605248396101,-6.692092929143688,0
PV050,2013-06-04,ECF,2.2580218119851017,3.3238301332263642,1.0658083212412626,-4.6110554928688305,4
PV050,2013-06-04,Equal-total control,2.2563760630470955,3.312945094982352,1.0565690319352559,-4.612699993593027,0
PV050,2013-06-04,No feedback,2.256365279679824,3.312936077167696,1.056570797487872,-4.612710669835323,0
PV050,2013-06-04,Previous-day persistence,1.7550404895395546,1.8722909796558518,0.1172504901162971,-5.110644885913169,0
PV050,2013-06-05,ECF,1.902570359343945,3.325272174851265,1.42270181550732,-5.102939679729252,7
PV050,2013-06-05,Equal-total control,1.904822233183549,3.340447513301539,1.4356252801179907,-5.100623886542107,0
PV050,2013-06-05,No feedback,1.904824686033308,3.340446393359229,1.4356217073259214,-5.10062146477093,0
PV050,2013-06-05,Previous-day persistence,1.4927066718001305,1.8541187095016465,0.3614120377015162,-5.5103763636054,0
PV050,2013-06-06,ECF,1.6664984381953392,3.7696877402938194,2.10318930209848,-5.062185893421283,5
PV050,2013-06-06,Equal-total control,1.6599926652301682,3.6779416242267082,2.01794895899654,-5.068634475362228,0
PV050,2013-06-06,No feedback,1.6599950422310803,3.677946486726504,2.0179514444954236,-5.068632116509109,0
PV050,2013-06-06,Previous-day persistence,1.2947285998230298,1.9696175608645459,0.6748889610415161,-5.431676016730338,0
PV050,2013-06-07,ECF,1.5438201883383469,3.808803577594981,2.264983389256634,-4.786447419438892,2
PV050,2013-06-07,Equal-total control,1.5439661089566956,3.8126155222551508,2.268649413298455,-4.786303852466725,0
PV050,2013-06-07,No feedback,1.5439668438439287,3.8126173315037235,2.268650487659795,-4.786303125417473,0
PV050,2013-06-07,Previous-day persistence,1.0046649086176092,1.658435648958421,0.653770740340812,-5.322922494527924,0
PV050,2013-06-08,ECF,1.624398164111881,3.616425750715643,1.9920275866037622,-5.0936362358917595,3
PV050,2013-06-08,Equal-total control,1.6225887881252024,3.570801772787041,1.9482129846618381,-5.095434517330061,0
PV050,2013-06-08,No feedback,1.6225858005254534,3.570800151843975,1.948214351318521,-5.095437477892106,0
PV050,2013-06-08,Previous-day persistence,1.0502185811066844,1.4576407006894145,0.4074221195827301,-5.665733985521406,0
PV050,2013-06-09,ECF,2.4136750610968427,3.624350753701961,1.2106756926051183,-4.266892785844606,4
PV050,2013-06-09,Equal-total control,2.428095352505017,3.649561627578482,1.2214662750734644,-4.252657617197633,0
PV050,2013-06-09,No feedback,2.428094846296908,3.6495605744679938,1.2214657281710855,-4.2526581222611535,0
PV050,2013-06-09,Previous-day persistence,1.4710904361614785,1.5756852310962817,0.10459479493480339,-5.204343592312458,0
PV050,2013-06-10,ECF,2.136599869520811,3.9127040003157263,1.776104130794916,-5.171715075271854,5
PV050,2013-06-10,Equal-total control,2.1956485172150932,3.808255632923325,1.6126071157082316,-5.113472097383236,0
PV050,2013-06-10,No feedback,2.1956426530667876,3.8082532736163475,1.6126106205495598,-5.113477883043001,0
PV050,2013-06-10,Previous-day persistence,1.87961345073282,2.2896283778608604,0.4100149271280408,-5.427039743111147,0
PV050,2013-06-11,ECF,2.5525634217762354,3.694301227328919,1.1417378055526841,-3.984511948785272,5
PV050,2013-06-11,Equal-total control,2.5498400975955784,3.703872459214912,1.154032361619333,-3.987188855631114,0
PV050,2013-06-11,No feedback,2.5498400986425533,3.703872193531076,1.1540320948885225,-3.987188854034074,0
PV050,2013-06-11,Previous-day persistence,1.7854845884537747,1.8598374524311037,0.07435286397732893,-4.7471166564974325,0
PV050,2013-06-12,ECF,0.897218422525029,3.555026314960136,2.657807892435107,-6.698256298363138,8
PV050,2013-06-12,Equal-total control,0.8121633459308832,3.504644062987248,2.6924807170563643,-6.781971327818153,0
PV050,2013-06-12,No feedback,0.8121602994894018,3.5046304778682558,2.692470178378854,-6.781974340700429,0
PV050,2013-06-12,Previous-day persistence,0.688913068601701,2.1765254048546914,1.4876123362529905,-6.904969794500944,0
PV050,2013-06-13,ECF,2.556007051190451,3.8347991829861394,1.2787921317956878,-4.298215986678232,6
PV050,2013-06-13,Equal-total control,2.5386073066080366,3.8191236680233343,1.2805163614152977,-4.315401062481756,0
PV050,2013-06-13,No feedback,2.538606127145264,3.8191235396967866,1.2805174125515228,-4.315402215700921,0
PV050,2013-06-13,Previous-day persistence,0.8451604998706506,1.00430067700942,0.15914017713876952,-5.999739105678696,0
PV050,2013-06-14,ECF,2.2892009871058283,3.3646355482707873,1.0754345611649592,-4.702878876289977,6
PV050,2013-06-14,Equal-total control,2.3027777270191194,3.3795463896725404,1.0767686626534212,-4.689296782283146,0
PV050,2013-06-14,No feedback,2.3027743423915426,3.379541919854543,1.0767675774630008,-4.6893001185957655,0
PV050,2013-06-14,Previous-day persistence,1.8655443752772687,1.97789443259324,0.1123500573159715,-5.123727182744246,0
PV050,2013-06-15,ECF,1.930679416625609,3.5588950104862334,1.6282155938606242,-5.29945002752696,4
PV050,2013-06-15,Equal-total control,1.9189478311646233,3.470644421355225,1.551696590190602,-5.31113871219902,0
PV050,2013-06-15,No feedback,1.918954210005194,3.4706549813198726,1.5517007713146787,-5.311132389844597,0
PV050,2013-06-15,Previous-day persistence,1.58481977925295,2.0110887792420957,0.42626899998914564,-5.643183365473317,0
PV050,2013-06-16,ECF,2.4463384501722403,3.6129832304352005,1.16664478026296,-5.137398558316121,5
