Setting,Date,Delivery (MWh),Authorization (MWh),Unused authorization (MWh)
R05_NEG_POINT,2013-04-02,3.355827515648575,3.910936645604844,0.5551091299562692
R05_NEG_POINT,2013-04-03,2.0846300190426845,3.9788788297146676,1.894248810671983
R05_NEG_POINT,2013-04-04,2.947184114192155,4.288926958027765,1.3417428438356098
R05_NEG_POINT,2013-04-09,2.9957959050505583,4.039270489459196,1.0434745844086377
R05_NEG_POINT,2013-04-10,3.8216965282751847,4.480387611006782,0.6586910827315977
R05_NEG_POINT,2013-04-14,3.4071875431884706,4.044738783827964,0.6375512406394934
R05_NEG_POINT,2013-04-15,3.298170374994762,4.086491631889352,0.7883212568945899
R05_NEG_POINT,2013-04-22,2.9186421274158643,4.133985909522359,1.2153437821064945
R05_NEG_POINT,2013-04-28,3.1774090245621434,3.9016119150029835,0.7242028904408402
R05_NEG_POINT,2013-04-29,3.2238942812195353,3.9853445814724635,0.7614503002529283
R05_NEG_POINT,2013-04-30,2.8006534267741663,3.9093526926307463,1.10869926585658
R05_NEG_POINT,2013-05-01,3.146636754637871,4.230436588263584,1.0837998336257129
R05_NEG_POINT,2013-05-06,3.0072618985709143,3.8128300071120687,0.8055681085411543
R05_NEG_POINT,2013-05-07,2.9370344190334667,3.9730555900150195,1.0360211709815528
R05_NEG_POINT,2013-05-08,3.0701908317144744,4.153243776995137,1.083052945280663
R05_NEG_POINT,2013-05-09,3.1084792565059414,4.09558898845983,0.9871097319538884
R05_NEG_POINT,2013-05-10,3.0073908215361853,3.878842338047078,0.8714515165108927
R05_NEG_POINT,2013-05-11,2.834055528359225,4.326709045697801,1.4926535173385762
R05_NEG_POINT,2013-05-12,3.4220652916315797,4.6323938021723965,1.2103285105408168
R05_NEG_POINT,2013-05-16,2.995882884476934,4.0198753109036724,1.0239924264267386
R05_NEG_POINT,2013-05-17,2.9405944840812612,3.8699851021874214,0.9293906181061602
R05_NEG_POINT,2013-05-18,2.9271341553348544,3.849922403597369,0.9227882482625147
R05_NEG_POINT,2013-05-19,2.8916984915046653,3.8454931161152133,0.953794624610548
R05_NEG_POINT,2013-05-20,2.810609263625845,3.7510927039501376,0.9404834403242925
R05_NEG_POINT,2013-05-21,2.8238063241157314,3.8651932660770028,1.0413869419612714
R05_NEG_POINT,2013-05-22,1.9853271732718611,3.895581290667341,1.9102541173954797
R05_NEG_POINT,2013-05-23,1.7419634296413093,4.177265299762897,2.435301870121588
R05_NEG_POINT,2013-05-24,2.9149831318726442,4.3707662017743045,1.4557830699016603
R05_NEG_POINT,2013-05-25,2.712366053459953,3.918617082443556,1.206251028983603
R05_NEG_POINT,2013-05-26,2.8165286739099114,3.8553522449913538,1.0388235710814424
R05_NEG_POINT,2013-05-27,2.332689011840672,3.945444179665704,1.612755167825032
R05_NEG_POINT,2013-05-28,2.6875792789908277,4.452081617792049,1.7645023388012215
R05_NEG_POINT,2013-05-29,2.9481195619413163,4.356572018308374,1.408452456367058
R05_NEG_POINT,2013-05-30,3.2489680881619436,4.289111263797572,1.0401431756356287
R05_NEG_POINT,2013-05-31,2.776775418826919,3.889830110763112,1.1130546919361928
R05_NEG_POINT,2013-06-01,2.1916669744058472,3.7281515167488783,1.5364845423430311
R05_NEG_POINT,2013-06-02,0.797797405433233,4.1155574572952665,3.3177600518620336
R05_NEG_POINT,2013-06-03,2.894385535403778,4.210608742705769,1.3162232073019906
R05_NEG_POINT,2013-06-04,2.537974524357485,3.687664945508206,1.1496904211507206
R05_NEG_POINT,2013-06-05,2.3642966338944786,3.740065420059459,1.3757687861649806
R05_NEG_POINT,2013-06-06,2.382900480559051,4.170681597920328,1.7877811173612774
R05_NEG_POINT,2013-06-07,2.169145375450785,4.261950630564428,2.092805255113643
R05_NEG_POINT,2013-06-08,2.2829452921074336,4.145145219553972,1.8621999274465382
R05_NEG_POINT,2013-06-09,2.9262321842990895,4.150272709517333,1.2240405252182436
R05_NEG_POINT,2013-06-10,2.6579797890903545,4.255111452133196,1.5971316630428416
R05_NEG_POINT,2013-06-11,2.8842214772448798,4.044172539460919,1.1599510622160394
R05_NEG_POINT,2013-06-12,1.4315306213709582,3.9791897168155788,2.5476590954446205
R05_NEG_POINT,2013-06-13,2.913989304134206,4.3057618035589025,1.3917724994246963
R05_NEG_POINT,2013-06-14,2.5990971136341745,3.700715453846333,1.1016183402121587
R05_NEG_POINT,2013-06-15,2.3659866745260176,3.9587987374671756,1.592812062941158
R05_NEG_POINT,2013-06-16,2.7736445430003025,4.01172544743523,1.238080904434928
R05_NEG_POINT,2013-06-17,2.507468428331647,3.7176527266413335,1.2101842983096867
R05_NEG_POINT,2013-06-18,2.832920708333987,4.037025291809192,1.2041045834752047
R05_NEG_POINT,2013-06-19,2.6198353606648253,3.9387625188526294,1.3189271581878041
R05_NEG_POINT,2013-06-23,1.6544089092919287,3.5405992453298767,1.886190336037948
R05_NEG_POINT,2013-06-24,2.46442992789698,4.3118815809203825,1.8474516530234024
R05_NEG_POINT,2013-06-25,2.118960063762828,3.9417220251517135,1.8227619613888857
R05_NEG_POINT,2013-06-26,2.3267426526734583,3.917134933275353,1.5903922806018946
R05_NEG_POINT,2013-06-27,1.9318606808793433,3.86930007084802,1.9374393899686766
R05_NEG_LOWER_BOUND,2013-01-02,3.7154143758289084,4.384623239498406,0.6692088636694979
R05_NEG_LOWER_BOUND,2013-01-03,4.117008309302434,4.423659561283494,0.30665125198106047
R05_NEG_LOWER_BOUND,2013-01-04,4.206027264763872,4.477778115588241,0.2717508508243691
R05_NEG_LOWER_BOUND,2013-01-05,4.344325675551028,4.505877953838943,0.16155227828791485
R05_NEG_LOWER_BOUND,2013-01-06,4.476277769648603,4.629025312308708,0.15274754266010504
R05_NEG_LOWER_BOUND,2013-01-07,4.115289751580081,4.434878747724688,0.31958899614460723
R05_NEG_LOWER_BOUND,2013-01-08,3.6985092936952992,4.023300969795377,0.324791676100078
R05_NEG_LOWER_BOUND,2013-01-12,3.8619319399588212,4.361637748776093,0.49970580881727145
R05_NEG_LOWER_BOUND,2013-01-13,2.815371014074945,4.20247519249058,1.3871041784156346
R05_NEG_LOWER_BOUND,2013-01-14,3.8741569407213023,4.5367441219689715,0.6625871812476691
R05_NEG_LOWER_BOUND,2013-01-15,4.182139403539512,4.40534923864223,0.2232098351027174
R05_NEG_LOWER_BOUND,2013-01-16,4.113550870455007,4.416729961264277,0.3031790908092704
R05_NEG_LOWER_BOUND,2013-01-17,4.236239928642401,4.626469839942892,0.39022991130049167
