date,control,delivered_export_mwh,authorized_export_mwh,idle_authorization_mwh,available_export_mwh,curtailed_available_export_mwh,post_event_signal_absolute_error_mwh,telemetry_dropout_count,raw_request_mwh,admitted_request_mwh,gate_count,all_interval_physical_pair_pass,maximum_actual_voltage_pu,minimum_actual_voltage_pu,maximum_transformer_loading_pu,power_flow_count,participant_delivery_p10_mwh,participant_delivery_median_mwh,participant_delivery_p90_mwh
2013-01-02,NO_FEEDBACK,0.5824773857767178,1.2731405593047433,0.6906631735280256,0.5940338432283675,0.011556457451649672,0.0,0,1.403900475823433,1.403900475823433,0,1,1.0516509527797397,0.9838792515773791,0.4172827421045057,325,0.01675225227915448,0.02406159973405723,0.03997635118709701
2013-01-02,PERSISTENCE_ONLY,0.5545225931521898,0.9657031666524708,0.4111805735002811,0.5940338432283675,0.03951125007617778,0.0,0,1.403900475823433,0.9657031666524708,0,1,1.0505964801177592,0.9838792515773561,0.4065708596245784,172,0.016279872029744295,0.02256413687050969,0.03738552196904566
2013-01-02,ECF,0.5823907379934474,1.235813034491898,0.6534222964984511,0.5940338432283675,0.011643105234920076,0.0,0,1.403900475823433,1.2970784445517005,3,1,1.0517960659167482,0.9838792515773782,0.41692224893964613,461,0.01675225227915448,0.02406159973405723,0.04017161259703369
2013-01-02,MATCHED_UNIFORM,0.5813221568153772,1.2406273633768172,0.65930520656144,0.5940338432283675,0.01271168641299023,0.0,0,1.403900475823433,1.2970784445517003,0,1,1.0516509890655608,0.9838792515773791,0.41681118693129277,274,0.01675225227915448,0.024045257131283346,0.03966761935869065
2013-01-03,NO_FEEDBACK,0.7120738410194533,1.0434497266259855,0.3313758856065321,0.7956346129235131,0.08356077190405983,0.0,0,1.0724808663376948,1.0724808663376948,0,1,1.0502565964582018,0.9865995071513747,0.4786977812324654,240,0.021710877261516635,0.0325566350924857,0.05380979034319728
2013-01-03,PERSISTENCE_ONLY,0.5027393651534896,0.5940338652115315,0.09129450005804184,0.7956346129235131,0.2928952477700235,0.0,0,1.0724808663376948,0.5940338652115316,0,1,1.039809427268642,0.9867946231983417,0.33072921081293777,171,0.016353295627896284,0.021600303258627322,0.0374555189640358
2013-01-03,ECF,0.7114220306514442,1.0171814613102232,0.305759430658779,0.7956346129235131,0.0842125822720689,0.0,0,1.0724808663376948,1.0291997768718508,2,1,1.0502565964585449,0.9864566925268246,0.47869778123246354,377,0.021662223162409754,0.0325566350924857,0.05380979034319728
2013-01-03,MATCHED_UNIFORM,0.7095339390477781,1.0161047003168922,0.30657076126911403,0.7956346129235131,0.08610067387573511,0.0,0,1.0724808663376948,1.0291997768718508,0,1,1.049179475006089,0.9865995071513747,0.47771755753784845,206,0.02170045285315042,0.03231116008235124,0.05346272714158514
2013-01-04,NO_FEEDBACK,1.0402575528178215,1.2487417236746363,0.2084841708568148,1.0852674138239218,0.045009861006100306,0.0,0,1.2727062605734585,1.2727062605734585,0,1,1.0668270052790498,0.9790399270018773,0.611910818817554,258,0.03167183136479827,0.04615121916777738,0.07810552494942999
2013-01-04,PERSISTENCE_ONLY,0.7736481636939763,0.7956346423048527,0.021986478610876447,1.0852674138239218,0.31161925012994574,0.0,0,1.2727062605734585,0.7956346423048526,0,1,1.0569412516134993,0.9844110555933699,0.5218815268149989,173,0.02195982266694519,0.03731055710570789,0.0585244273488861
2013-01-04,ECF,1.0415753594557866,1.2392470771857371,0.1976717177299504,1.0852674138239218,0.04369205436813523,0.0,0,1.2727062605734585,1.2551957555378475,3,1,1.0675521067254554,0.9790399270035008,0.6127231751721638,396,0.03178431598793382,0.04622110173995231,0.07810975931802538
2013-01-04,MATCHED_UNIFORM,1.0388414001365065,1.2393818452472962,0.20054044511078972,1.0852674138239218,0.04642601368741527,0.0,0,1.2727062605734585,1.2551957555378475,0,1,1.0668270105551918,0.9792174458076075,0.6112221177080781,224,0.03158389643224151,0.04599573340154729,0.07810552922795982
2013-01-05,NO_FEEDBACK,1.0561260539751132,1.3704466823321595,0.3143206283570461,1.056831904667352,0.0007058506922388081,0.0,0,1.4885575334623615,1.4885575334623615,0,1,1.0629118128461776,0.9786753110333014,0.6138283883544452,360,0.03178382653939562,0.04537512432597239,0.07723895920760508
2013-01-05,PERSISTENCE_ONLY,1.0459080579199873,1.0852674531005324,0.0393593951805451,1.056831904667352,0.010923846747364886,0.0,0,1.4885575334623615,1.0852674531005322,0,1,1.0626096337978723,0.978831579762943,0.6125761688316299,173,0.030994945002718866,0.045162333264408036,0.07706355867909315
2013-01-05,ECF,1.056190393875688,1.3627856179304862,0.3065952240547983,1.056831904667352,0.0006415107916641221,0.0,0,1.4885575334623615,1.4561072189697852,2,1,1.062911953174849,0.9786753110332912,0.6138283883544452,515,0.03178382653939562,0.04537512432597239,0.07723895920760508
2013-01-05,MATCHED_UNIFORM,1.0561150918757896,1.3627702160080608,0.3066551241322711,1.056831904667352,0.0007168127915623473,0.0,0,1.4885575334623615,1.4561072189697852,0,1,1.0629118127956838,0.9786753110333014,0.6138283883544452,343,0.03178382653939562,0.04537512432597239,0.07723895920760508
2013-01-06,NO_FEEDBACK,1.0436849533977985,1.3325025490854134,0.2888175956876149,1.0467829130757373,0.0030979596779387637,0.0,0,1.4746873080239566,1.4746873080239566,0,1,1.0659572478138661,0.9793269116788907,0.6134312448278267,362,0.03072358494478734,0.04577524451682301,0.07676968531816047
2013-01-06,PERSISTENCE_ONLY,1.0201587681823538,1.0568319448679684,0.03667317668561474,1.0467829130757373,0.02662414489338338,0.0,0,1.4746873080239566,1.0568319448679686,0,1,1.0655408761558989,0.9794137572992272,0.6115495366240576,175,0.030455214472327335,0.044193770455140516,0.0743516830583754
2013-01-06,ECF,1.044233523640843,1.3191402966958226,0.2749067730549792,1.0467829130757373,0.0025493894348938744,0.0,0,1.4746873080239566,1.374301215185558,6,1,1.0660967097482927,0.9793366520864283,0.6170963329312203,501,0.03071718359160479,0.04557395560522663,0.07683217145147173
2013-01-06,MATCHED_UNIFORM,1.0435799712339984,1.3235257282673185,0.27994575703332025,1.0467829130757373,0.0032029418417389615,0.0,0,1.4746873080239566,1.374301215185558,0,1,1.065957185804774,0.9793269230284423,0.6134327636621338,328,0.03072358494478734,0.045751002547915504,0.07676967561625403
2013-01-07,NO_FEEDBACK,0.8412276435209183,1.2799963958850664,0.43876875236414825,0.8477802960205091,0.006552652499590969,0.0,0,1.4637503718607145,1.4637503718607145,0,1,1.0667487611722182,0.9788740986684064,0.5746738387553855,359,0.02478315834264789,0.038339416277736356,0.06231816889559005
2013-01-07,PERSISTENCE_ONLY,0.827001673521424,1.0466825277987937,0.21968085427736983,0.8477802960205091,0.020778622499085273,0.0,0,1.4637503718607145,1.0467829504795372,0,1,1.0666894827794737,0.9790804121051533,0.569399509441689,189,0.024428265248453592,0.03780169420519889,0.06127993176457622
2013-01-07,ECF,0.8357810943790707,1.2481298985194151,0.4123488041403444,0.8477802960205091,0.011999201641438435,0.0,0,1.4637503718607145,1.3105340836871584,5,1,1.0649681464826435,0.9788721664036741,0.5511288170907237,463,0.02470254838825885,0.038029279634638063,0.06183422762338363
2013-01-07,MATCHED_UNIFORM,0.8362463651204765,1.2522416275489487,0.415995262428472,0.8477802960205091,0.011533930900032501,0.0,0,1.4637503718607145,1.3105340836871584,0,1,1.064875572598379,0.978874098569344,0.5576730752512621,291,0.024760304887902915,0.03816501933031485,0.06205988327724635
2013-01-08,NO_FEEDBACK,0.8225250600370465,1.2202083071022283,0.39768324706518154,0.8477849804406309,0.025259920403584355,0.0,0,1.3048628410127232,1.3048628410127232,0,1,1.0651393265740319,0.974866737893418,0.5050194756119641,343,0.025795760779405975,0.03701732738542151,0.05615933586434082
2013-01-08,PERSISTENCE_ONLY,0.7055889810399844,0.8477803285643458,0.14219134752436155,0.8477849804406309,0.14219599940064662,0.0,0,1.3048628410127232,0.8477803285643458,0,1,1.0584408035070207,0.9752340900520162,0.4609811438588068,173,0.020074524645065515,0.03081478770973788,0.04933761597295924
