date,control,delivered_export_mwh,authorized_export_mwh,idle_authorization_mwh,available_export_mwh,curtailed_available_export_mwh,post_event_signal_absolute_error_mwh,telemetry_dropout_count,raw_request_mwh,admitted_request_mwh,gate_count,all_interval_physical_pair_pass,maximum_actual_voltage_pu,minimum_actual_voltage_pu,maximum_transformer_loading_pu,power_flow_count,participant_delivery_p10_mwh,participant_delivery_median_mwh,participant_delivery_p90_mwh
2013-01-02,NO_FEEDBACK,1.3596328941402396,2.8407445282481842,1.4811116341079444,1.363305978859532,0.0036730847192921767,0.0,0,3.039846682035803,3.039846682035803,0,1,1.0490063634991629,0.9896499685451264,0.23820706356053198,361,0.01360230435542206,0.022066805481044963,0.057906748297950714
2013-01-02,PERSISTENCE_ONLY,1.3202641076157802,2.1577638599418942,0.8374997523261141,1.363305978859532,0.04304187124375199,0.0,0,3.039846682035803,2.1577638599418942,0,1,1.048473727954638,0.9896499685451264,0.23717851074112048,174,0.01360230435542206,0.02186562139328331,0.05707576213955262
2013-01-02,ECF,1.3595365993903463,2.8050535962107053,1.4455169968203587,1.363305978859532,0.0037693794691855214,0.0,0,3.039846682035803,2.983904305818248,1,1,1.0490063634991629,0.9896499685451264,0.23820706356053198,515,0.01360230435542206,0.022066805481044963,0.057906748297950714
2013-01-02,MATCHED_UNIFORM,1.358991291837459,2.806867911708169,1.4478766198707103,1.363305978859532,0.004314687022072972,0.0,0,3.039846682035803,2.983904305818248,0,1,1.0490063634991629,0.9896499685451264,0.23820706356053198,327,0.01360230435542206,0.022066805481044963,0.057906748297950714
2013-01-03,NO_FEEDBACK,1.6875345975863674,2.3383169734863025,0.650782375899935,1.9240450553514947,0.23651045776512725,0.0,0,2.3738411987574017,2.3738411987574017,0,1,1.0570252865116463,0.9896327671928304,0.29115872024750183,275,0.022789777666117172,0.03705203858989585,0.06667350886335874
2013-01-03,PERSISTENCE_ONLY,1.1991492534012402,1.3633060274366289,0.1641567740353887,1.9240450553514947,0.7248958019502545,0.0,0,2.3738411987574017,1.3633060274366289,0,1,1.044732771465318,0.9896327671928304,0.21575854601593566,173,0.013556576309344745,0.02069751170256779,0.0509503616462984
2013-01-03,ECF,1.6898312380056066,2.298709245738096,0.6088780077324895,1.9240450553514947,0.23421381734588778,0.0,0,2.3738411987574017,2.3101184411863334,2,1,1.0572726694054202,0.9896327671928304,0.2905137561673925,378,0.022789777666117172,0.03715803082264697,0.06675794215215038
2013-01-03,MATCHED_UNIFORM,1.6803432754921475,2.2977632655934634,0.6174199901013157,1.9240450553514947,0.24370177985934688,0.0,0,2.3738411987574017,2.3101184411863334,0,1,1.056647990400623,0.9896327671928304,0.2880800182964919,207,0.02275893561029972,0.036667566849891635,0.06654709802977457
2013-01-04,NO_FEEDBACK,2.3242532607080846,2.7636167107111786,0.43936345000309446,2.381341403569,0.05708814286091511,0.0,0,2.8755854213452947,2.8755854213452947,0,1,1.0651240941042104,0.9892741868953445,0.3614776438334019,311,0.031515680451373804,0.05007500053726251,0.09399489717479781
2013-01-04,PERSISTENCE_ONLY,1.8867250657480228,1.9215551067365404,0.0348300409885177,2.381341403569,0.4946163378209767,0.0,0,2.8755854213452947,1.9215551067365406,0,1,1.0576635477834815,0.9892741868953445,0.31417041211830654,175,0.026070065605387455,0.04029182091063781,0.07229214661054165
2013-01-04,ECF,2.335000992667876,2.7353765029599373,0.4003755102920617,2.381341403569,0.04634041090112392,0.0,0,2.8755854213452947,2.768109048782205,5,1,1.0652585772690062,0.9892741868953445,0.36785053464279743,431,0.03178472637579635,0.05007500053726251,0.09438696952165768
2013-01-04,MATCHED_UNIFORM,2.3166346455987266,2.734222883874237,0.4175882382755106,2.381341403569,0.06470675797027321,0.0,0,2.8755854213452947,2.7681090487822044,0,1,1.065124147772128,0.9892741868953445,0.36147750313864907,277,0.031394000514605405,0.04993228595192356,0.09385342640392716
2013-01-05,NO_FEEDBACK,2.328436239833058,2.932128597310976,0.6036923574779182,2.3487717277564037,0.020335487923346097,0.0,0,3.1740055989432125,3.1740055989432125,0,1,1.0650276145296695,0.9852410945432535,0.3590637541257022,360,0.03172559407614237,0.05014721009505019,0.09576744930490286
2013-01-05,PERSISTENCE_ONLY,2.3240410414464048,2.3723337019724022,0.04829266052599738,2.3487717277564037,0.024730686309999132,0.0,0,3.1740055989432125,2.3723337019724022,0,1,1.0649573040862723,0.9852410945432535,0.3637639741195185,173,0.0313050175752289,0.04966641900052861,0.09500250142826494
2013-01-05,ECF,2.3375913761919382,2.9052841266422127,0.5676927504502743,2.3487717277564037,0.011180351564465394,0.0,0,3.1740055989432125,2.978642293701524,5,1,1.0650428243924148,0.9852410945432535,0.36264155784256186,446,0.03172559407614237,0.05014721009505019,0.09576744930490286
2013-01-05,MATCHED_UNIFORM,2.3267325812928505,2.9074941944190402,0.5807616131261892,2.3487717277564037,0.022039146463553042,0.0,0,3.1740055989432125,2.978642293701524,0,1,1.0649953793887292,0.9852410945432535,0.3590636649746377,275,0.03172559407614237,0.05014721009505019,0.09576744930490286
2013-01-06,NO_FEEDBACK,2.275432329884854,2.9436963827619467,0.6682640528770925,2.292715183851374,0.017282853966519983,0.0,0,3.1638193222313222,3.1638193222313222,0,1,1.0641241000552617,0.9863031283041233,0.3558849000594771,361,0.03059354975556359,0.049316966323723996,0.0952676518204823
2013-01-06,PERSISTENCE_ONLY,2.262114559894627,2.344199847939763,0.0820852880451359,2.292715183851374,0.03060062395674689,0.0,0,3.1638193222313222,2.344199847939763,0,1,1.0639962188734498,0.9863031283041233,0.35641915213962505,174,0.030061700241531736,0.049012943718783133,0.09455991564916381
2013-01-06,ECF,2.2836336963093133,2.900012790065016,0.6163790937557025,2.292715183851374,0.009081487542060777,0.0,0,3.1638193222313222,2.959916849334253,5,1,1.0641231906814625,0.9863031283041233,0.36017242750440376,448,0.03059354975556359,0.049316966323723996,0.0952676518204823
